i,j,a3,a2,a1,c,efficiency,price,amplitude,lower_bound,upper_bound,warmstart
stor_Shasta.2012-10-31 00:00:00,stor_Shasta.2012-11-30 00:00:00,3.97e-10,-5.47e-06,0.034370904,55.56257157,0.916266447,0.0,0.999171932,662.0238805,5614.932874,5614.93293015
stor_Shasta.2012-10-31 00:00:00,flow_Shasta.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,32.7003650256,1.0,0.0,4106.65280227,237.53213304
stor_Shasta.2012-10-31 00:00:00,spill_Shasta.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984007929e-09
spill_Shasta.2012-10-31 00:00:00,flow_Shasta.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984001924e-09
flow_Shasta.2012-10-31 00:00:00,stor_Keswick.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,237.53213303
INFLOW.2012-10-31 00:00:00,stor_Keswick.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99745861082e-09
stor_Keswick.2012-10-31 00:00:00,stor_Keswick.2012-11-30 00:00:00,0.001617646,-0.112485446,2.88127658,0.214664334,0.771623853,0.0,1.0,0.0,29.35686722,29.3568675136
stor_Keswick.2012-10-31 00:00:00,flow_Keswick.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,32.7003650256,1.0,0.0,4414.56122045,237.53213305
stor_Keswick.2012-10-31 00:00:00,spill_Keswick.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984005617e-09
spill_Keswick.2012-10-31 00:00:00,flow_Keswick.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984004246e-09
flow_Keswick.2012-10-31 00:00:00,DELTA.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,237.53213304
INFLOW.2012-10-31 00:00:00,stor_Folsom.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,84.4016289694,84.4016289694,84.4016298134
stor_Folsom.2012-10-31 00:00:00,stor_Folsom.2012-11-30 00:00:00,3.21e-08,-8.67e-05,0.101747899,50.60394701,0.829199799,0.0,0.998749063,111.013367,1202.644809,1202.64482103
stor_Folsom.2012-10-31 00:00:00,flow_Folsom.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,32.7003650256,1.0,0.0,2874.3837863,82.895312611
stor_Folsom.2012-10-31 00:00:00,spill_Folsom.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984006449e-09
spill_Folsom.2012-10-31 00:00:00,flow_Folsom.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984003412e-09
flow_Folsom.2012-10-31 00:00:00,stor_Nimbus.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,82.895312601
INFLOW.2012-10-31 00:00:00,stor_Nimbus.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99745861082e-09
stor_Nimbus.2012-10-31 00:00:00,stor_Nimbus.2012-11-30 00:00:00,0.009269121,-0.253804847,2.705583428,1.427740357,0.783712755,0.0,1.0,0.0,10.85464056,10.8546406685
stor_Nimbus.2012-10-31 00:00:00,flow_Nimbus.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,32.7003650256,1.0,0.0,2881.62115834,82.895312621
stor_Nimbus.2012-10-31 00:00:00,spill_Nimbus.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984005616e-09
spill_Nimbus.2012-10-31 00:00:00,flow_Nimbus.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984004246e-09
flow_Nimbus.2012-10-31 00:00:00,DELTA.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,82.895312611
INFLOW.2012-10-31 00:00:00,stor_New Melones.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,46.5898033683,46.5898033683,46.5898038342
stor_New Melones.2012-10-31 00:00:00,stor_New Melones.2012-11-30 00:00:00,4.33e-09,-2.87e-05,0.086684534,63.03293576,0.897566109,0.0,0.999321932,98.67854843,2985.02609,2985.02611985
stor_New Melones.2012-10-31 00:00:00,flow_New Melones.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,32.7003650256,1.0,0.0,581.376673152,44.5643797779
stor_New Melones.2012-10-31 00:00:00,spill_New Melones.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984005815e-09
spill_New Melones.2012-10-31 00:00:00,flow_New Melones.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984004055e-09
flow_New Melones.2012-10-31 00:00:00,DELTA.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,44.5643797679
INFLOW.2012-10-31 00:00:00,stor_Pine Flat.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28.4106123006,28.4106123006,28.4106125847
stor_Pine Flat.2012-10-31 00:00:00,stor_Pine Flat.2012-11-30 00:00:00,4.72e-08,-0.000125362,0.158366502,28.03055038,0.87,0.0,0.999282708,148.0178226,1233.481855,1233.48186733
stor_Pine Flat.2012-10-31 00:00:00,flow_Pine Flat.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,32.7003650256,1.0,0.0,588.646084637,27.5252108275
stor_Pine Flat.2012-10-31 00:00:00,spill_Pine Flat.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984005817e-09
spill_Pine Flat.2012-10-31 00:00:00,flow_Pine Flat.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984004045e-09
flow_Pine Flat.2012-10-31 00:00:00,DELTA.2012-10-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,27.5252108175
SUPERSOURCE,INFLOW.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,719.468871704
DELTA.2012-11-30 00:00:00,SUPERSINK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,2403.41018304
INFLOW.2012-11-30 00:00:00,stor_Shasta.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,494.047303032,494.047303032,494.047307972
stor_Shasta.2012-11-30 00:00:00,stor_Shasta.2012-12-31 00:00:00,3.97e-10,-5.47e-06,0.034370904,55.56257157,0.916266447,0.0,0.999171932,662.0238805,5614.932874,4506.7017311
stor_Shasta.2012-11-30 00:00:00,flow_Shasta.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,33.3199852535,1.0,0.0,4106.65280227,1598.54355875
stor_Shasta.2012-11-30 00:00:00,spill_Shasta.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984419519e-09
spill_Shasta.2012-11-30 00:00:00,flow_Shasta.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983188429e-09
flow_Shasta.2012-11-30 00:00:00,stor_Keswick.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1598.54355874
INFLOW.2012-11-30 00:00:00,stor_Keswick.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99750556327e-09
stor_Keswick.2012-11-30 00:00:00,stor_Keswick.2012-12-31 00:00:00,0.001617646,-0.112485446,2.88127658,0.214664334,0.771623853,0.0,1.0,0.0,29.35686722,29.3568675136
stor_Keswick.2012-11-30 00:00:00,flow_Keswick.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,33.3199852535,1.0,0.0,4414.56122045,1598.54355876
stor_Keswick.2012-11-30 00:00:00,spill_Keswick.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984015201e-09
spill_Keswick.2012-11-30 00:00:00,flow_Keswick.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984013845e-09
flow_Keswick.2012-11-30 00:00:00,DELTA.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1598.54355875
INFLOW.2012-11-30 00:00:00,stor_Folsom.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,142.955246118,142.955246118,142.955247548
stor_Folsom.2012-11-30 00:00:00,stor_Folsom.2012-12-31 00:00:00,3.21e-08,-8.67e-05,0.101747899,50.60394701,0.829199799,0.0,0.998749063,111.013367,1202.644809,619.512992245
stor_Folsom.2012-11-30 00:00:00,flow_Folsom.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,33.3199852535,1.0,0.0,2874.3837863,725.31113396
stor_Folsom.2012-11-30 00:00:00,spill_Folsom.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984016141e-09
spill_Folsom.2012-11-30 00:00:00,flow_Folsom.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984012902e-09
flow_Folsom.2012-11-30 00:00:00,stor_Nimbus.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,725.31113395
INFLOW.2012-11-30 00:00:00,stor_Nimbus.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99750556327e-09
stor_Nimbus.2012-11-30 00:00:00,stor_Nimbus.2012-12-31 00:00:00,0.009269121,-0.253804847,2.705583428,1.427740357,0.783712755,0.0,1.0,0.0,10.85464056,10.8546406685
stor_Nimbus.2012-11-30 00:00:00,flow_Nimbus.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,33.3199852535,1.0,0.0,2881.62115834,725.31113397
stor_Nimbus.2012-11-30 00:00:00,spill_Nimbus.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984015198e-09
spill_Nimbus.2012-11-30 00:00:00,flow_Nimbus.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984013848e-09
flow_Nimbus.2012-11-30 00:00:00,DELTA.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,725.31113396
INFLOW.2012-11-30 00:00:00,stor_New Melones.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,58.4832485052,58.4832485052,58.48324909
stor_New Melones.2012-11-30 00:00:00,stor_New Melones.2012-12-31 00:00:00,4.33e-09,-2.87e-05,0.086684534,63.03293576,0.897566109,0.0,0.999321932,98.67854843,2985.02609,2985.02611985
stor_New Melones.2012-11-30 00:00:00,flow_New Melones.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,33.3199852535,1.0,0.0,581.376673152,56.4578250338
stor_New Melones.2012-11-30 00:00:00,spill_New Melones.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984015414e-09
spill_New Melones.2012-11-30 00:00:00,flow_New Melones.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984013626e-09
flow_New Melones.2012-11-30 00:00:00,DELTA.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,56.4578250238
INFLOW.2012-11-30 00:00:00,stor_Pine Flat.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.9830668341,23.9830668341,23.9830670739
stor_Pine Flat.2012-11-30 00:00:00,stor_Pine Flat.2012-12-31 00:00:00,4.72e-08,-0.000125362,0.158366502,28.03055038,0.87,0.0,0.999282708,148.0178226,1233.481855,1233.48186733
stor_Pine Flat.2012-11-30 00:00:00,flow_Pine Flat.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,33.3199852535,1.0,0.0,588.646084637,23.0976653167
stor_Pine Flat.2012-11-30 00:00:00,spill_Pine Flat.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984015408e-09
spill_Pine Flat.2012-11-30 00:00:00,flow_Pine Flat.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984013637e-09
flow_Pine Flat.2012-11-30 00:00:00,DELTA.2012-11-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,23.0976653067
SUPERSOURCE,INFLOW.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1876.97156773
DELTA.2012-12-31 00:00:00,SUPERSINK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,176.537997244
INFLOW.2012-12-31 00:00:00,stor_Shasta.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1112.88458752,1112.88458752,1112.88459865
stor_Shasta.2012-12-31 00:00:00,stor_Shasta.2013-01-31 00:00:00,3.97e-10,-5.47e-06,0.034370904,55.56257157,0.916266447,0.0,0.999171932,662.0238805,5614.932874,5614.93293015
stor_Shasta.2012-12-31 00:00:00,flow_Shasta.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,30.7287067458,1.0,0.0,4106.65280227,1.99964995131e-11
stor_Shasta.2012-12-31 00:00:00,spill_Shasta.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99982612191e-09
spill_Shasta.2012-12-31 00:00:00,flow_Shasta.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.9998121507e-09
flow_Shasta.2012-12-31 00:00:00,stor_Keswick.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.97977443605e-09
INFLOW.2012-12-31 00:00:00,stor_Keswick.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99723725916e-09
stor_Keswick.2012-12-31 00:00:00,stor_Keswick.2013-01-31 00:00:00,0.001617646,-0.112485446,2.88127658,0.214664334,0.771623853,0.0,1.0,0.0,29.35686722,29.3568675136
stor_Keswick.2012-12-31 00:00:00,flow_Keswick.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,30.7287067458,1.0,0.0,4414.56122045,1.00168442401e-08
stor_Keswick.2012-12-31 00:00:00,spill_Keswick.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99981308846e-09
spill_Keswick.2012-12-31 00:00:00,flow_Keswick.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984701637e-09
flow_Keswick.2012-12-31 00:00:00,DELTA.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1.69561925321e-11
INFLOW.2012-12-31 00:00:00,stor_Folsom.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,584.638140138,584.638140138,584.638145984
stor_Folsom.2012-12-31 00:00:00,stor_Folsom.2013-01-31 00:00:00,3.21e-08,-8.67e-05,0.101747899,50.60394701,0.829199799,0.0,0.998749063,111.013367,1202.644809,1202.64482103
stor_Folsom.2012-12-31 00:00:00,flow_Folsom.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,30.7287067458,1.0,0.0,2874.3837863,4.77939360712e-11
stor_Folsom.2012-12-31 00:00:00,spill_Folsom.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99982541579e-09
spill_Folsom.2012-12-31 00:00:00,flow_Folsom.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981100564e-09
flow_Folsom.2012-12-31 00:00:00,stor_Nimbus.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.95197400182e-09
INFLOW.2012-12-31 00:00:00,stor_Nimbus.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99723270986e-09
stor_Nimbus.2012-12-31 00:00:00,stor_Nimbus.2013-01-31 00:00:00,0.009269121,-0.253804847,2.705583428,1.427740357,0.783712755,0.0,1.0,0.0,10.85464056,10.8546406685
stor_Nimbus.2012-12-31 00:00:00,flow_Nimbus.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,30.7287067458,1.0,0.0,2881.62115834,1.00446437975e-08
stor_Nimbus.2012-12-31 00:00:00,spill_Nimbus.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99981075371e-09
spill_Nimbus.2012-12-31 00:00:00,flow_Nimbus.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.9998468151e-09
flow_Nimbus.2012-12-31 00:00:00,DELTA.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,4.47539324397e-11
INFLOW.2012-12-31 00:00:00,stor_New Melones.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,120.309466317,120.309466317,120.30946752
stor_New Melones.2012-12-31 00:00:00,stor_New Melones.2013-01-31 00:00:00,4.33e-09,-2.87e-05,0.086684534,63.03293576,0.897566109,0.0,0.999321932,98.67854843,2985.02609,2985.02611985
stor_New Melones.2012-12-31 00:00:00,flow_New Melones.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,30.7287067458,1.0,0.0,581.376673152,118.284043464
stor_New Melones.2012-12-31 00:00:00,spill_New Melones.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983975216e-09
spill_New Melones.2012-12-31 00:00:00,flow_New Melones.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983973453e-09
flow_New Melones.2012-12-31 00:00:00,DELTA.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,118.284043454
INFLOW.2012-12-31 00:00:00,stor_Pine Flat.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,59.1393549662,59.1393549662,59.1393555576
stor_Pine Flat.2012-12-31 00:00:00,stor_Pine Flat.2013-01-31 00:00:00,4.72e-08,-0.000125362,0.158366502,28.03055038,0.87,0.0,0.999282708,148.0178226,1233.481855,1233.48186733
stor_Pine Flat.2012-12-31 00:00:00,flow_Pine Flat.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,30.7287067458,1.0,0.0,588.646084637,58.2539538004
stor_Pine Flat.2012-12-31 00:00:00,spill_Pine Flat.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983975214e-09
spill_Pine Flat.2012-12-31 00:00:00,flow_Pine Flat.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983973455e-09
flow_Pine Flat.2012-12-31 00:00:00,DELTA.2012-12-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,58.2539537904
SUPERSOURCE,INFLOW.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,798.785774237
DELTA.2013-01-31 00:00:00,SUPERSINK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,789.715231579
INFLOW.2013-01-31 00:00:00,stor_Shasta.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,463.291345509,463.291345509,463.291350142
stor_Shasta.2013-01-31 00:00:00,stor_Shasta.2013-02-28 00:00:00,3.97e-10,-5.47e-06,0.034370904,55.56257157,0.916266447,0.0,0.999171932,662.0238805,5614.932874,5614.93293015
stor_Shasta.2013-01-31 00:00:00,flow_Shasta.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,35.5432407411,1.0,0.0,4106.65280227,458.637950539
stor_Shasta.2013-01-31 00:00:00,spill_Shasta.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984049678e-09
spill_Shasta.2013-01-31 00:00:00,flow_Shasta.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984048007e-09
flow_Shasta.2013-01-31 00:00:00,stor_Keswick.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,458.637950529
INFLOW.2013-01-31 00:00:00,stor_Keswick.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99766055981e-09
stor_Keswick.2013-01-31 00:00:00,stor_Keswick.2013-02-28 00:00:00,0.001617646,-0.112485446,2.88127658,0.214664334,0.771623853,0.0,1.0,0.0,29.35686722,29.3568675136
stor_Keswick.2013-01-31 00:00:00,flow_Keswick.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,35.5432407411,1.0,0.0,4414.56122045,458.637950549
stor_Keswick.2013-01-31 00:00:00,spill_Keswick.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984049508e-09
spill_Keswick.2013-01-31 00:00:00,flow_Keswick.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984048178e-09
flow_Keswick.2013-01-31 00:00:00,DELTA.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,458.637950539
INFLOW.2013-01-31 00:00:00,stor_Folsom.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,207.789538471,207.789538471,207.789540549
stor_Folsom.2013-01-31 00:00:00,stor_Folsom.2013-02-28 00:00:00,3.21e-08,-8.67e-05,0.101747899,50.60394701,0.829199799,0.0,0.998749063,111.013367,1202.644809,1202.64482103
stor_Folsom.2013-01-31 00:00:00,flow_Folsom.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,35.5432407411,1.0,0.0,2874.3837863,206.283223346
stor_Folsom.2013-01-31 00:00:00,spill_Folsom.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984050467e-09
spill_Folsom.2013-01-31 00:00:00,flow_Folsom.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984047215e-09
flow_Folsom.2013-01-31 00:00:00,stor_Nimbus.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,206.283223336
INFLOW.2013-01-31 00:00:00,stor_Nimbus.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99766055981e-09
stor_Nimbus.2013-01-31 00:00:00,stor_Nimbus.2013-02-28 00:00:00,0.009269121,-0.253804847,2.705583428,1.427740357,0.783712755,0.0,1.0,0.0,10.85464056,10.8546406685
stor_Nimbus.2013-01-31 00:00:00,flow_Nimbus.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,35.5432407411,1.0,0.0,2881.62115834,206.283223356
stor_Nimbus.2013-01-31 00:00:00,spill_Nimbus.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984049507e-09
spill_Nimbus.2013-01-31 00:00:00,flow_Nimbus.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984048179e-09
flow_Nimbus.2013-01-31 00:00:00,DELTA.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,206.283223346
INFLOW.2013-01-31 00:00:00,stor_New Melones.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,75.2549877775,75.2549877775,75.25498853
stor_New Melones.2013-01-31 00:00:00,stor_New Melones.2013-02-28 00:00:00,4.33e-09,-2.87e-05,0.086684534,63.03293576,0.897566109,0.0,0.999321932,98.67854843,2985.02609,2985.02611985
stor_New Melones.2013-01-31 00:00:00,flow_New Melones.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,35.5432407411,1.0,0.0,581.376673152,73.2295644738
stor_New Melones.2013-01-31 00:00:00,spill_New Melones.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984049732e-09
spill_New Melones.2013-01-31 00:00:00,flow_New Melones.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984047951e-09
flow_New Melones.2013-01-31 00:00:00,DELTA.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,73.2295644638
INFLOW.2013-01-31 00:00:00,stor_Pine Flat.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,52.4498944719,52.4498944719,52.4498949964
stor_Pine Flat.2013-01-31 00:00:00,stor_Pine Flat.2013-02-28 00:00:00,4.72e-08,-0.000125362,0.158366502,28.03055038,0.87,0.0,0.999282708,148.0178226,1233.481855,1233.48186733
stor_Pine Flat.2013-01-31 00:00:00,flow_Pine Flat.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,35.5432407411,1.0,0.0,588.646084637,51.5644932392
stor_Pine Flat.2013-01-31 00:00:00,spill_Pine Flat.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984049733e-09
spill_Pine Flat.2013-01-31 00:00:00,flow_Pine Flat.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984047952e-09
flow_Pine Flat.2013-01-31 00:00:00,DELTA.2013-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,51.5644932292
SUPERSOURCE,INFLOW.2013-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,744.284014783
DELTA.2013-02-28 00:00:00,SUPERSINK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,735.213472124
INFLOW.2013-02-28 00:00:00,stor_Shasta.2013-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,457.665056696,457.665056696,457.665061273
