link,value
"('stor_New Melones.2014-02-28 00:00:00', 'spill_New Melones.2014-02-28 00:00:00')",0.0
"('spill_New Melones.2014-02-28 00:00:00', 'flow_New Melones.2014-02-28 00:00:00')",0.0
"('flow_New Melones.2014-02-28 00:00:00', 'DELTA.2014-02-28 00:00:00')",581.376673152
"('INFLOW.2014-02-28 00:00:00', 'stor_Pine Flat.2014-02-28 00:00:00')",27.7294221017
"('stor_Pine Flat.2014-02-28 00:00:00', 'flow_Pine Flat.2014-02-28 00:00:00')",450.199669673
"('stor_Pine Flat.2014-02-28 00:00:00', 'spill_Pine Flat.2014-02-28 00:00:00')",0.0
"('spill_Pine Flat.2014-02-28 00:00:00', 'flow_Pine Flat.2014-02-28 00:00:00')",0.0
"('flow_Pine Flat.2014-02-28 00:00:00', 'DELTA.2014-02-28 00:00:00')",450.199669673
"('SUPERSOURCE', 'INFLOW.2014-03-31 00:00:00')",991.223338884
"('DELTA.2014-03-31 00:00:00', 'SUPERSINK')",201.172837876
"('INFLOW.2014-03-31 00:00:00', 'stor_Shasta.2014-03-31 00:00:00')",685.687680086
"('stor_Shasta.2014-03-31 00:00:00', 'flow_Shasta.2014-03-31 00:00:00')",0.0
"('stor_Shasta.2014-03-31 00:00:00', 'spill_Shasta.2014-03-31 00:00:00')",0.0
"('spill_Shasta.2014-03-31 00:00:00', 'flow_Shasta.2014-03-31 00:00:00')",0.0
"('flow_Shasta.2014-03-31 00:00:00', 'stor_Keswick.2014-03-31 00:00:00')",0.0
"('INFLOW.2014-03-31 00:00:00', 'stor_Keswick.2014-03-31 00:00:00')",0.0
"('stor_Keswick.2014-03-31 00:00:00', 'flow_Keswick.2014-03-31 00:00:00')",0.0
"('stor_Keswick.2014-03-31 00:00:00', 'spill_Keswick.2014-03-31 00:00:00')",0.0
"('spill_Keswick.2014-03-31 00:00:00', 'flow_Keswick.2014-03-31 00:00:00')",0.0
"('flow_Keswick.2014-03-31 00:00:00', 'DELTA.2014-03-31 00:00:00')",0.0
"('INFLOW.2014-03-31 00:00:00', 'stor_Folsom.2014-03-31 00:00:00')",202.679155073
"('stor_Folsom.2014-03-31 00:00:00', 'flow_Folsom.2014-03-31 00:00:00')",201.172837876
"('stor_Folsom.2014-03-31 00:00:00', 'spill_Folsom.2014-03-31 00:00:00')",0.0
"('spill_Folsom.2014-03-31 00:00:00', 'flow_Folsom.2014-03-31 00:00:00')",0.0
"('flow_Folsom.2014-03-31 00:00:00', 'stor_Nimbus.2014-03-31 00:00:00')",201.172837876
"('INFLOW.2014-03-31 00:00:00', 'stor_Nimbus.2014-03-31 00:00:00')",0.0
"('stor_Nimbus.2014-03-31 00:00:00', 'flow_Nimbus.2014-03-31 00:00:00')",201.172837876
"('stor_Nimbus.2014-03-31 00:00:00', 'spill_Nimbus.2014-03-31 00:00:00')",0.0
"('spill_Nimbus.2014-03-31 00:00:00', 'flow_Nimbus.2014-03-31 00:00:00')",0.0
"('flow_Nimbus.2014-03-31 00:00:00', 'DELTA.2014-03-31 00:00:00')",201.172837876
"('INFLOW.2014-03-31 00:00:00', 'stor_New Melones.2014-03-31 00:00:00')",55.0223996384
"('stor_New Melones.2014-03-31 00:00:00', 'flow_New Melones.2014-03-31 00:00:00')",0.0
"('stor_New Melones.2014-03-31 00:00:00', 'spill_New Melones.2014-03-31 00:00:00')",0.0
"('spill_New Melones.2014-03-31 00:00:00', 'flow_New Melones.2014-03-31 00:00:00')",0.0
"('flow_New Melones.2014-03-31 00:00:00', 'DELTA.2014-03-31 00:00:00')",0.0
"('INFLOW.2014-03-31 00:00:00', 'stor_Pine Flat.2014-03-31 00:00:00')",47.8341040863
"('stor_Pine Flat.2014-03-31 00:00:00', 'flow_Pine Flat.2014-03-31 00:00:00')",0.0
"('stor_Pine Flat.2014-03-31 00:00:00', 'spill_Pine Flat.2014-03-31 00:00:00')",0.0
"('spill_Pine Flat.2014-03-31 00:00:00', 'flow_Pine Flat.2014-03-31 00:00:00')",0.0
"('flow_Pine Flat.2014-03-31 00:00:00', 'DELTA.2014-03-31 00:00:00')",0.0
"('SUPERSOURCE', 'INFLOW.2014-04-30 00:00:00')",838.766744154
"('DELTA.2014-04-30 00:00:00', 'SUPERSINK')",197.186915743
"('INFLOW.2014-04-30 00:00:00', 'stor_Shasta.2014-04-30 00:00:00')",456.867203639
"('stor_Shasta.2014-04-30 00:00:00', 'flow_Shasta.2014-04-30 00:00:00')",0.0
"('stor_Shasta.2014-04-30 00:00:00', 'spill_Shasta.2014-04-30 00:00:00')",0.0
"('spill_Shasta.2014-04-30 00:00:00', 'flow_Shasta.2014-04-30 00:00:00')",0.0
"('flow_Shasta.2014-04-30 00:00:00', 'stor_Keswick.2014-04-30 00:00:00')",0.0
"('INFLOW.2014-04-30 00:00:00', 'stor_Keswick.2014-04-30 00:00:00')",0.0
"('stor_Keswick.2014-04-30 00:00:00', 'flow_Keswick.2014-04-30 00:00:00')",0.0
"('stor_Keswick.2014-04-30 00:00:00', 'spill_Keswick.2014-04-30 00:00:00')",0.0
"('spill_Keswick.2014-04-30 00:00:00', 'flow_Keswick.2014-04-30 00:00:00')",0.0
"('flow_Keswick.2014-04-30 00:00:00', 'DELTA.2014-04-30 00:00:00')",0.0
"('INFLOW.2014-04-30 00:00:00', 'stor_Folsom.2014-04-30 00:00:00')",198.69323294
"('stor_Folsom.2014-04-30 00:00:00', 'flow_Folsom.2014-04-30 00:00:00')",197.186915743
"('stor_Folsom.2014-04-30 00:00:00', 'spill_Folsom.2014-04-30 00:00:00')",0.0
"('spill_Folsom.2014-04-30 00:00:00', 'flow_Folsom.2014-04-30 00:00:00')",0.0
"('flow_Folsom.2014-04-30 00:00:00', 'stor_Nimbus.2014-04-30 00:00:00')",197.186915743
"('INFLOW.2014-04-30 00:00:00', 'stor_Nimbus.2014-04-30 00:00:00')",0.0
"('stor_Nimbus.2014-04-30 00:00:00', 'flow_Nimbus.2014-04-30 00:00:00')",197.186915743
"('stor_Nimbus.2014-04-30 00:00:00', 'spill_Nimbus.2014-04-30 00:00:00')",0.0
"('spill_Nimbus.2014-04-30 00:00:00', 'flow_Nimbus.2014-04-30 00:00:00')",0.0
"('flow_Nimbus.2014-04-30 00:00:00', 'DELTA.2014-04-30 00:00:00')",197.186915743
"('INFLOW.2014-04-30 00:00:00', 'stor_New Melones.2014-04-30 00:00:00')",61.562773578
"('stor_New Melones.2014-04-30 00:00:00', 'flow_New Melones.2014-04-30 00:00:00')",0.0
"('stor_New Melones.2014-04-30 00:00:00', 'spill_New Melones.2014-04-30 00:00:00')",0.0
"('spill_New Melones.2014-04-30 00:00:00', 'flow_New Melones.2014-04-30 00:00:00')",0.0
"('flow_New Melones.2014-04-30 00:00:00', 'DELTA.2014-04-30 00:00:00')",0.0
"('INFLOW.2014-04-30 00:00:00', 'stor_Pine Flat.2014-04-30 00:00:00')",121.643533997
"('stor_Pine Flat.2014-04-30 00:00:00', 'flow_Pine Flat.2014-04-30 00:00:00')",0.0
"('stor_Pine Flat.2014-04-30 00:00:00', 'spill_Pine Flat.2014-04-30 00:00:00')",0.0
"('spill_Pine Flat.2014-04-30 00:00:00', 'flow_Pine Flat.2014-04-30 00:00:00')",0.0
"('flow_Pine Flat.2014-04-30 00:00:00', 'DELTA.2014-04-30 00:00:00')",0.0
"('SUPERSOURCE', 'INFLOW.2014-05-31 00:00:00')",611.927323094
"('DELTA.2014-05-31 00:00:00', 'SUPERSINK')",116.590478002
"('INFLOW.2014-05-31 00:00:00', 'stor_Shasta.2014-05-31 00:00:00')",259.590054566
"('stor_Shasta.2014-05-31 00:00:00', 'flow_Shasta.2014-05-31 00:00:00')",0.0
"('stor_Shasta.2014-05-31 00:00:00', 'spill_Shasta.2014-05-31 00:00:00')",0.0
"('spill_Shasta.2014-05-31 00:00:00', 'flow_Shasta.2014-05-31 00:00:00')",0.0
"('flow_Shasta.2014-05-31 00:00:00', 'stor_Keswick.2014-05-31 00:00:00')",0.0
"('INFLOW.2014-05-31 00:00:00', 'stor_Keswick.2014-05-31 00:00:00')",0.0
"('stor_Keswick.2014-05-31 00:00:00', 'flow_Keswick.2014-05-31 00:00:00')",0.0
"('stor_Keswick.2014-05-31 00:00:00', 'spill_Keswick.2014-05-31 00:00:00')",0.0
"('spill_Keswick.2014-05-31 00:00:00', 'flow_Keswick.2014-05-31 00:00:00')",0.0
"('flow_Keswick.2014-05-31 00:00:00', 'DELTA.2014-05-31 00:00:00')",0.0
"('INFLOW.2014-05-31 00:00:00', 'stor_Folsom.2014-05-31 00:00:00')",118.096795199
"('stor_Folsom.2014-05-31 00:00:00', 'flow_Folsom.2014-05-31 00:00:00')",116.590478002
"('stor_Folsom.2014-05-31 00:00:00', 'spill_Folsom.2014-05-31 00:00:00')",0.0
"('spill_Folsom.2014-05-31 00:00:00', 'flow_Folsom.2014-05-31 00:00:00')",0.0
"('flow_Folsom.2014-05-31 00:00:00', 'stor_Nimbus.2014-05-31 00:00:00')",116.590478002
"('INFLOW.2014-05-31 00:00:00', 'stor_Nimbus.2014-05-31 00:00:00')",0.0
"('stor_Nimbus.2014-05-31 00:00:00', 'flow_Nimbus.2014-05-31 00:00:00')",116.590478002
"('stor_Nimbus.2014-05-31 00:00:00', 'spill_Nimbus.2014-05-31 00:00:00')",0.0
"('spill_Nimbus.2014-05-31 00:00:00', 'flow_Nimbus.2014-05-31 00:00:00')",0.0
"('flow_Nimbus.2014-05-31 00:00:00', 'DELTA.2014-05-31 00:00:00')",116.590478002
"('INFLOW.2014-05-31 00:00:00', 'stor_New Melones.2014-05-31 00:00:00')",57.9514833303
"('stor_New Melones.2014-05-31 00:00:00', 'flow_New Melones.2014-05-31 00:00:00')",0.0
"('stor_New Melones.2014-05-31 00:00:00', 'spill_New Melones.2014-05-31 00:00:00')",0.0
"('spill_New Melones.2014-05-31 00:00:00', 'flow_New Melones.2014-05-31 00:00:00')",0.0
"('flow_New Melones.2014-05-31 00:00:00', 'DELTA.2014-05-31 00:00:00')",0.0
"('INFLOW.2014-05-31 00:00:00', 'stor_Pine Flat.2014-05-31 00:00:00')",176.288989999
"('stor_Pine Flat.2014-05-31 00:00:00', 'flow_Pine Flat.2014-05-31 00:00:00')",0.0
"('stor_Pine Flat.2014-05-31 00:00:00', 'spill_Pine Flat.2014-05-31 00:00:00')",0.0
"('spill_Pine Flat.2014-05-31 00:00:00', 'flow_Pine Flat.2014-05-31 00:00:00')",0.0
"('flow_Pine Flat.2014-05-31 00:00:00', 'DELTA.2014-05-31 00:00:00')",0.0
"('SUPERSOURCE', 'INFLOW.2014-06-30 00:00:00')",432.03023096
"('DELTA.2014-06-30 00:00:00', 'SUPERSINK')",74.8211322481
"('INFLOW.2014-06-30 00:00:00', 'stor_Shasta.2014-06-30 00:00:00')",223.716909923
"('stor_Shasta.2014-06-30 00:00:00', 'flow_Shasta.2014-06-30 00:00:00')",0.0
"('stor_Shasta.2014-06-30 00:00:00', 'spill_Shasta.2014-06-30 00:00:00')",0.0
"('spill_Shasta.2014-06-30 00:00:00', 'flow_Shasta.2014-06-30 00:00:00')",0.0
"('flow_Shasta.2014-06-30 00:00:00', 'stor_Keswick.2014-06-30 00:00:00')",0.0
"('INFLOW.2014-06-30 00:00:00', 'stor_Keswick.2014-06-30 00:00:00')",0.0
"('stor_Keswick.2014-06-30 00:00:00', 'flow_Keswick.2014-06-30 00:00:00')",0.0
"('stor_Keswick.2014-06-30 00:00:00', 'spill_Keswick.2014-06-30 00:00:00')",0.0
"('spill_Keswick.2014-06-30 00:00:00', 'flow_Keswick.2014-06-30 00:00:00')",0.0
"('flow_Keswick.2014-06-30 00:00:00', 'DELTA.2014-06-30 00:00:00')",0.0
"('INFLOW.2014-06-30 00:00:00', 'stor_Folsom.2014-06-30 00:00:00')",76.3274494455
"('stor_Folsom.2014-06-30 00:00:00', 'flow_Folsom.2014-06-30 00:00:00')",74.8211322481
"('stor_Folsom.2014-06-30 00:00:00', 'spill_Folsom.2014-06-30 00:00:00')",0.0
"('spill_Folsom.2014-06-30 00:00:00', 'flow_Folsom.2014-06-30 00:00:00')",0.0
"('flow_Folsom.2014-06-30 00:00:00', 'stor_Nimbus.2014-06-30 00:00:00')",74.8211322481
"('INFLOW.2014-06-30 00:00:00', 'stor_Nimbus.2014-06-30 00:00:00')",0.0
"('stor_Nimbus.2014-06-30 00:00:00', 'flow_Nimbus.2014-06-30 00:00:00')",74.8211322481
"('stor_Nimbus.2014-06-30 00:00:00', 'spill_Nimbus.2014-06-30 00:00:00')",0.0
"('spill_Nimbus.2014-06-30 00:00:00', 'flow_Nimbus.2014-06-30 00:00:00')",0.0
"('flow_Nimbus.2014-06-30 00:00:00', 'DELTA.2014-06-30 00:00:00')",74.8211322481
"('INFLOW.2014-06-30 00:00:00', 'stor_New Melones.2014-06-30 00:00:00')",51.6686690179
"('stor_New Melones.2014-06-30 00:00:00', 'flow_New Melones.2014-06-30 00:00:00')",0.0
"('stor_New Melones.2014-06-30 00:00:00', 'spill_New Melones.2014-06-30 00:00:00')",0.0
"('spill_New Melones.2014-06-30 00:00:00', 'flow_New Melones.2014-06-30 00:00:00')",0.0
"('flow_New Melones.2014-06-30 00:00:00', 'DELTA.2014-06-30 00:00:00')",0.0
"('INFLOW.2014-06-30 00:00:00', 'stor_Pine Flat.2014-06-30 00:00:00')",80.3172025734
"('stor_Pine Flat.2014-06-30 00:00:00', 'flow_Pine Flat.2014-06-30 00:00:00')",0.0
"('stor_Pine Flat.2014-06-30 00:00:00', 'spill_Pine Flat.2014-06-30 00:00:00')",0.0
"('spill_Pine Flat.2014-06-30 00:00:00', 'flow_Pine Flat.2014-06-30 00:00:00')",0.0
"('flow_Pine Flat.2014-06-30 00:00:00', 'DELTA.2014-06-30 00:00:00')",0.0
"('SUPERSOURCE', 'INFLOW.2014-07-31 00:00:00')",497.0980381
"('DELTA.2014-07-31 00:00:00', 'SUPERSINK')",444.046940173
"('INFLOW.2014-07-31 00:00:00', 'stor_Shasta.2014-07-31 00:00:00')",206.998248845
"('stor_Shasta.2014-07-31 00:00:00', 'flow_Shasta.2014-07-31 00:00:00')",202.344849279
"('stor_Shasta.2014-07-31 00:00:00', 'spill_Shasta.2014-07-31 00:00:00')",0.0
"('spill_Shasta.2014-07-31 00:00:00', 'flow_Shasta.2014-07-31 00:00:00')",0.0
"('flow_Shasta.2014-07-31 00:00:00', 'stor_Keswick.2014-07-31 00:00:00')",202.344849279
"('INFLOW.2014-07-31 00:00:00', 'stor_Keswick.2014-07-31 00:00:00')",0.0
"('stor_Keswick.2014-07-31 00:00:00', 'flow_Keswick.2014-07-31 00:00:00')",202.344849279
"('stor_Keswick.2014-07-31 00:00:00', 'spill_Keswick.2014-07-31 00:00:00')",0.0
"('spill_Keswick.2014-07-31 00:00:00', 'flow_Keswick.2014-07-31 00:00:00')",0.0
"('flow_Keswick.2014-07-31 00:00:00', 'DELTA.2014-07-31 00:00:00')",202.344849279
"('INFLOW.2014-07-31 00:00:00', 'stor_Folsom.2014-07-31 00:00:00')",80.3049960031
"('stor_Folsom.2014-07-31 00:00:00', 'flow_Folsom.2014-07-31 00:00:00')",78.7986788057
"('stor_Folsom.2014-07-31 00:00:00', 'spill_Folsom.2014-07-31 00:00:00')",0.0
"('spill_Folsom.2014-07-31 00:00:00', 'flow_Folsom.2014-07-31 00:00:00')",0.0
"('flow_Folsom.2014-07-31 00:00:00', 'stor_Nimbus.2014-07-31 00:00:00')",78.7986788057
"('INFLOW.2014-07-31 00:00:00', 'stor_Nimbus.2014-07-31 00:00:00')",0.0
"('stor_Nimbus.2014-07-31 00:00:00', 'flow_Nimbus.2014-07-31 00:00:00')",78.7986788057
"('stor_Nimbus.2014-07-31 00:00:00', 'spill_Nimbus.2014-07-31 00:00:00')",0.0
"('spill_Nimbus.2014-07-31 00:00:00', 'flow_Nimbus.2014-07-31 00:00:00')",0.0
"('flow_Nimbus.2014-07-31 00:00:00', 'DELTA.2014-07-31 00:00:00')",78.7986788057
"('INFLOW.2014-07-31 00:00:00', 'stor_New Melones.2014-07-31 00:00:00')",46.0059794053
"('stor_New Melones.2014-07-31 00:00:00', 'flow_New Melones.2014-07-31 00:00:00')",0.0
"('stor_New Melones.2014-07-31 00:00:00', 'spill_New Melones.2014-07-31 00:00:00')",0.0
"('spill_New Melones.2014-07-31 00:00:00', 'flow_New Melones.2014-07-31 00:00:00')",0.0
"('flow_New Melones.2014-07-31 00:00:00', 'DELTA.2014-07-31 00:00:00')",0.0
"('INFLOW.2014-07-31 00:00:00', 'stor_Pine Flat.2014-07-31 00:00:00')",163.788813847
"('stor_Pine Flat.2014-07-31 00:00:00', 'flow_Pine Flat.2014-07-31 00:00:00')",162.903412089
"('stor_Pine Flat.2014-07-31 00:00:00', 'spill_Pine Flat.2014-07-31 00:00:00')",0.0
"('spill_Pine Flat.2014-07-31 00:00:00', 'flow_Pine Flat.2014-07-31 00:00:00')",0.0
"('flow_Pine Flat.2014-07-31 00:00:00', 'DELTA.2014-07-31 00:00:00')",162.903412089
"('SUPERSOURCE', 'INFLOW.2014-08-31 00:00:00')",406.07048068
"('DELTA.2014-08-31 00:00:00', 'SUPERSINK')",357.772743689
"('INFLOW.2014-08-31 00:00:00', 'stor_Shasta.2014-08-31 00:00:00')",208.11301917
"('stor_Shasta.2014-08-31 00:00:00', 'flow_Shasta.2014-08-31 00:00:00')",203.459619604
"('stor_Shasta.2014-08-31 00:00:00', 'spill_Shasta.2014-08-31 00:00:00')",0.0
"('spill_Shasta.2014-08-31 00:00:00', 'flow_Shasta.2014-08-31 00:00:00')",0.0
"('flow_Shasta.2014-08-31 00:00:00', 'stor_Keswick.2014-08-31 00:00:00')",203.459619604
"('INFLOW.2014-08-31 00:00:00', 'stor_Keswick.2014-08-31 00:00:00')",0.0
"('stor_Keswick.2014-08-31 00:00:00', 'flow_Keswick.2014-08-31 00:00:00')",203.459619604
"('stor_Keswick.2014-08-31 00:00:00', 'spill_Keswick.2014-08-31 00:00:00')",0.0
"('spill_Keswick.2014-08-31 00:00:00', 'flow_Keswick.2014-08-31 00:00:00')",0.0
"('flow_Keswick.2014-08-31 00:00:00', 'DELTA.2014-08-31 00:00:00')",203.459619604
"('INFLOW.2014-08-31 00:00:00', 'stor_Folsom.2014-08-31 00:00:00')",108.560379003
"('stor_Folsom.2014-08-31 00:00:00', 'flow_Folsom.2014-08-31 00:00:00')",107.054061806
"('stor_Folsom.2014-08-31 00:00:00', 'spill_Folsom.2014-08-31 00:00:00')",0.0
"('spill_Folsom.2014-08-31 00:00:00', 'flow_Folsom.2014-08-31 00:00:00')",0.0
"('flow_Folsom.2014-08-31 00:00:00', 'stor_Nimbus.2014-08-31 00:00:00')",107.054061806
"('INFLOW.2014-08-31 00:00:00', 'stor_Nimbus.2014-08-31 00:00:00')",0.0
"('stor_Nimbus.2014-08-31 00:00:00', 'flow_Nimbus.2014-08-31 00:00:00')",107.054061806
"('stor_Nimbus.2014-08-31 00:00:00', 'spill_Nimbus.2014-08-31 00:00:00')",0.0
"('spill_Nimbus.2014-08-31 00:00:00', 'flow_Nimbus.2014-08-31 00:00:00')",0.0
"('flow_Nimbus.2014-08-31 00:00:00', 'DELTA.2014-08-31 00:00:00')",107.054061806
"('INFLOW.2014-08-31 00:00:00', 'stor_New Melones.2014-08-31 00:00:00')",41.2526184692
"('stor_New Melones.2014-08-31 00:00:00', 'flow_New Melones.2014-08-31 00:00:00')",0.0
"('stor_New Melones.2014-08-31 00:00:00', 'spill_New Melones.2014-08-31 00:00:00')",0.0
"('spill_New Melones.2014-08-31 00:00:00', 'flow_New Melones.2014-08-31 00:00:00')",0.0
"('flow_New Melones.2014-08-31 00:00:00', 'DELTA.2014-08-31 00:00:00')",0.0
"('INFLOW.2014-08-31 00:00:00', 'stor_Pine Flat.2014-08-31 00:00:00')",48.1444640379
"('stor_Pine Flat.2014-08-31 00:00:00', 'flow_Pine Flat.2014-08-31 00:00:00')",47.2590622796
"('stor_Pine Flat.2014-08-31 00:00:00', 'spill_Pine Flat.2014-08-31 00:00:00')",0.0
"('spill_Pine Flat.2014-08-31 00:00:00', 'flow_Pine Flat.2014-08-31 00:00:00')",0.0
"('flow_Pine Flat.2014-08-31 00:00:00', 'DELTA.2014-08-31 00:00:00')",47.2590622796
"('SUPERSOURCE', 'INFLOW.2014-09-30 00:00:00')",336.238386867
"('DELTA.2014-09-30 00:00:00', 'SUPERSINK')",292.16924008
"('INFLOW.2014-09-30 00:00:00', 'stor_Shasta.2014-09-30 00:00:00')",197.92867807
"('stor_Shasta.2014-09-30 00:00:00', 'flow_Shasta.2014-09-30 00:00:00')",193.275278504
"('stor_Shasta.2014-09-30 00:00:00', 'spill_Shasta.2014-09-30 00:00:00')",0.0
"('spill_Shasta.2014-09-30 00:00:00', 'flow_Shasta.2014-09-30 00:00:00')",0.0
"('flow_Shasta.2014-09-30 00:00:00', 'stor_Keswick.2014-09-30 00:00:00')",193.275278504
"('INFLOW.2014-09-30 00:00:00', 'stor_Keswick.2014-09-30 00:00:00')",0.0
"('stor_Keswick.2014-09-30 00:00:00', 'flow_Keswick.2014-09-30 00:00:00')",193.275278504
"('stor_Keswick.2014-09-30 00:00:00', 'spill_Keswick.2014-09-30 00:00:00')",0.0
"('spill_Keswick.2014-09-30 00:00:00', 'flow_Keswick.2014-09-30 00:00:00')",0.0
"('flow_Keswick.2014-09-30 00:00:00', 'DELTA.2014-09-30 00:00:00')",193.275278504
"('INFLOW.2014-09-30 00:00:00', 'stor_Folsom.2014-09-30 00:00:00')",72.2635854654
"('stor_Folsom.2014-09-30 00:00:00', 'flow_Folsom.2014-09-30 00:00:00')",70.757268268
"('stor_Folsom.2014-09-30 00:00:00', 'spill_Folsom.2014-09-30 00:00:00')",0.0
"('spill_Folsom.2014-09-30 00:00:00', 'flow_Folsom.2014-09-30 00:00:00')",0.0
"('flow_Folsom.2014-09-30 00:00:00', 'stor_Nimbus.2014-09-30 00:00:00')",70.757268268
"('INFLOW.2014-09-30 00:00:00', 'stor_Nimbus.2014-09-30 00:00:00')",0.0
"('stor_Nimbus.2014-09-30 00:00:00', 'flow_Nimbus.2014-09-30 00:00:00')",70.757268268
"('stor_Nimbus.2014-09-30 00:00:00', 'spill_Nimbus.2014-09-30 00:00:00')",0.0
"('spill_Nimbus.2014-09-30 00:00:00', 'flow_Nimbus.2014-09-30 00:00:00')",0.0
"('flow_Nimbus.2014-09-30 00:00:00', 'DELTA.2014-09-30 00:00:00')",70.757268268
"('INFLOW.2014-09-30 00:00:00', 'stor_New Melones.2014-09-30 00:00:00')",37.0240282649
"('stor_New Melones.2014-09-30 00:00:00', 'flow_New Melones.2014-09-30 00:00:00')",0.0
"('stor_New Melones.2014-09-30 00:00:00', 'spill_New Melones.2014-09-30 00:00:00')",0.0
"('spill_New Melones.2014-09-30 00:00:00', 'flow_New Melones.2014-09-30 00:00:00')",0.0
"('flow_New Melones.2014-09-30 00:00:00', 'DELTA.2014-09-30 00:00:00')",0.0
"('INFLOW.2014-09-30 00:00:00', 'stor_Pine Flat.2014-09-30 00:00:00')",29.0220950663
"('stor_Pine Flat.2014-09-30 00:00:00', 'flow_Pine Flat.2014-09-30 00:00:00')",28.136693308
"('stor_Pine Flat.2014-09-30 00:00:00', 'spill_Pine Flat.2014-09-30 00:00:00')",0.0
"('spill_Pine Flat.2014-09-30 00:00:00', 'flow_Pine Flat.2014-09-30 00:00:00')",0.0
"('flow_Pine Flat.2014-09-30 00:00:00', 'DELTA.2014-09-30 00:00:00')",28.136693308
"('SUPERSOURCE', 'INFLOW.2014-10-31 00:00:00')",338.169524215
"('DELTA.2014-10-31 00:00:00', 'SUPERSINK')",288.823409857
"('INFLOW.2014-10-31 00:00:00', 'stor_Shasta.2014-10-31 00:00:00')",230.952295474
"('stor_Shasta.2014-10-31 00:00:00', 'flow_Shasta.2014-10-31 00:00:00')",226.298895908
"('stor_Shasta.2014-10-31 00:00:00', 'spill_Shasta.2014-10-31 00:00:00')",0.0
"('spill_Shasta.2014-10-31 00:00:00', 'flow_Shasta.2014-10-31 00:00:00')",0.0
"('flow_Shasta.2014-10-31 00:00:00', 'stor_Keswick.2014-10-31 00:00:00')",226.298895908
"('INFLOW.2014-10-31 00:00:00', 'stor_Keswick.2014-10-31 00:00:00')",0.0
"('stor_Keswick.2014-10-31 00:00:00', 'flow_Keswick.2014-10-31 00:00:00')",226.298895908
"('stor_Keswick.2014-10-31 00:00:00', 'spill_Keswick.2014-10-31 00:00:00')",0.0
"('spill_Keswick.2014-10-31 00:00:00', 'flow_Keswick.2014-10-31 00:00:00')",0.0
"('flow_Keswick.2014-10-31 00:00:00', 'DELTA.2014-10-31 00:00:00')",226.298895908
"('INFLOW.2014-10-31 00:00:00', 'stor_Folsom.2014-10-31 00:00:00')",46.3837188368
"('stor_Folsom.2014-10-31 00:00:00', 'flow_Folsom.2014-10-31 00:00:00')",44.8774016394
"('stor_Folsom.2014-10-31 00:00:00', 'spill_Folsom.2014-10-31 00:00:00')",0.0
"('spill_Folsom.2014-10-31 00:00:00', 'flow_Folsom.2014-10-31 00:00:00')",0.0
"('flow_Folsom.2014-10-31 00:00:00', 'stor_Nimbus.2014-10-31 00:00:00')",44.8774016394
"('INFLOW.2014-10-31 00:00:00', 'stor_Nimbus.2014-10-31 00:00:00')",0.0
"('stor_Nimbus.2014-10-31 00:00:00', 'flow_Nimbus.2014-10-31 00:00:00')",44.8774016394
"('stor_Nimbus.2014-10-31 00:00:00', 'spill_Nimbus.2014-10-31 00:00:00')",0.0
"('spill_Nimbus.2014-10-31 00:00:00', 'flow_Nimbus.2014-10-31 00:00:00')",0.0
"('flow_Nimbus.2014-10-31 00:00:00', 'DELTA.2014-10-31 00:00:00')",44.8774016394
"('INFLOW.2014-10-31 00:00:00', 'stor_New Melones.2014-10-31 00:00:00')",42.3009958362
"('stor_New Melones.2014-10-31 00:00:00', 'flow_New Melones.2014-10-31 00:00:00')",0.0
"('stor_New Melones.2014-10-31 00:00:00', 'spill_New Melones.2014-10-31 00:00:00')",0.0
"('spill_New Melones.2014-10-31 00:00:00', 'flow_New Melones.2014-10-31 00:00:00')",0.0
"('flow_New Melones.2014-10-31 00:00:00', 'DELTA.2014-10-31 00:00:00')",0.0
"('INFLOW.2014-10-31 00:00:00', 'stor_Pine Flat.2014-10-31 00:00:00')",18.5325140681
"('stor_Pine Flat.2014-10-31 00:00:00', 'flow_Pine Flat.2014-10-31 00:00:00')",17.6471123098
"('stor_Pine Flat.2014-10-31 00:00:00', 'spill_Pine Flat.2014-10-31 00:00:00')",0.0
"('spill_Pine Flat.2014-10-31 00:00:00', 'flow_Pine Flat.2014-10-31 00:00:00')",0.0
"('flow_Pine Flat.2014-10-31 00:00:00', 'DELTA.2014-10-31 00:00:00')",17.6471123098
"('SUPERSOURCE', 'INFLOW.2014-11-30 00:00:00')",351.187677251
"('DELTA.2014-11-30 00:00:00', 'SUPERSINK')",1647.49235409
"('INFLOW.2014-11-30 00:00:00', 'stor_Shasta.2014-11-30 00:00:00')",241.976722887
"('stor_Shasta.2014-11-30 00:00:00', 'flow_Shasta.2014-11-30 00:00:00')",1346.59973708
"('stor_Shasta.2014-11-30 00:00:00', 'spill_Shasta.2014-11-30 00:00:00')",0.0
"('spill_Shasta.2014-11-30 00:00:00', 'flow_Shasta.2014-11-30 00:00:00')",0.0
"('flow_Shasta.2014-11-30 00:00:00', 'stor_Keswick.2014-11-30 00:00:00')",1346.59973708
"('INFLOW.2014-11-30 00:00:00', 'stor_Keswick.2014-11-30 00:00:00')",0.0
"('stor_Keswick.2014-11-30 00:00:00', 'flow_Keswick.2014-11-30 00:00:00')",1346.59973708
"('stor_Keswick.2014-11-30 00:00:00', 'spill_Keswick.2014-11-30 00:00:00')",0.0
