date,stor_Folsom,stor_Keswick,stor_New Melones,stor_Nimbus,stor_Pine Flat,stor_Shasta
2017-01-31 00:00:00,1202.644809,29.35686722,1933.80556908,10.85464056,588.264067808,662.0238805
2017-02-28 00:00:00,1202.644809,29.35686722,2199.88708809,10.85464056,518.004935166,4126.33840097
2017-03-31 00:00:00,1202.644809,29.35686722,2543.21935928,10.85464056,414.777911672,5614.932874
2017-04-30 00:00:00,1202.644809,29.35686722,2985.02609,10.85464056,379.703126446,5614.932874
2017-05-31 00:00:00,1202.644809,29.35686722,2985.02609,10.85464056,706.581982185,5614.932874
2017-06-30 00:00:00,1202.644809,29.35686722,2985.02609,10.85464056,1233.481855,5614.932874
2017-07-31 00:00:00,1202.644809,29.35686722,2581.49637443,10.85464056,1233.481855,5614.932874
2017-08-31 00:00:00,1202.644809,29.35686722,2106.26567993,10.85464056,1009.98541278,5614.932874
2017-09-30 00:00:00,458.437110748,29.35686722,1614.90127895,10.85464056,517.363344883,2610.29936391
2017-10-31 00:00:00,601.3224045,14.67843361,1492.513045,5.42732028,616.7409277,2807.466437
