STATION_ID,DUR_CODE,SENSOR_NUM,SENSOR_TYPE,ACTUAL_DATE,VALUE,DATA_FLAG,UNITS
PNF,H,76,INFLOW,20100113,1000,2606, ,CFS
PNF,H,76,INFLOW,20100113,1100,0, ,CFS
PNF,H,76,INFLOW,20100113,1200,99, ,CFS
PNF,H,76,INFLOW,20100113,1300,1766, ,CFS
PNF,H,76,INFLOW,20100113,1400,1354, ,CFS
PNF,H,76,INFLOW,20100113,1500,506, ,CFS
PNF,H,76,INFLOW,20100113,1600,1352, ,CFS
PNF,H,76,INFLOW,20100113,1700,1340, ,CFS
PNF,H,76,INFLOW,20100113,1800,1776, ,CFS
PNF,H,76,INFLOW,20100113,1900,1764, ,CFS
PNF,H,76,INFLOW,20100113,2000,929, ,CFS
PNF,H,76,INFLOW,20100113,2100,2187, ,CFS
PNF,H,76,INFLOW,20100113,2200,1764, ,CFS
PNF,H,76,INFLOW,20100113,2300,929, ,CFS
PNF,H,76,INFLOW,20100114,0000,517, ,CFS
PNF,H,76,INFLOW,20100114,0100,929, ,CFS
PNF,H,76,INFLOW,20100114,0200,1352, ,CFS
PNF,H,76,INFLOW,20100114,0300,929, ,CFS
PNF,H,76,INFLOW,20100114,0400,94, ,CFS
PNF,H,76,INFLOW,20100114,0500,929, ,CFS
PNF,H,76,INFLOW,20100114,0600,517, ,CFS
PNF,H,76,INFLOW,20100114,0700,505, ,CFS
PNF,H,76,INFLOW,20100114,0800,929, ,CFS
PNF,H,76,INFLOW,20100114,0900,1777, ,CFS
PNF,H,76,INFLOW,20100114,1000,1355, ,CFS
PNF,H,76,INFLOW,20100114,1100,935, ,CFS
PNF,H,76,INFLOW,20100114,1200,1771, ,CFS
PNF,H,76,INFLOW,20100114,1300,1359, ,CFS
PNF,H,76,INFLOW,20100114,1400,948, ,CFS
PNF,H,76,INFLOW,20100114,1500,1359, ,CFS
PNF,H,76,INFLOW,20100114,1600,512, ,CFS
PNF,H,76,INFLOW,20100114,1700,524, ,CFS
PNF,H,76,INFLOW,20100114,1800,936, ,CFS
PNF,H,76,INFLOW,20100114,1900,1359, ,CFS
PNF,H,76,INFLOW,20100114,2000,1359, ,CFS
PNF,H,76,INFLOW,20100114,2100,1783, ,CFS
PNF,H,76,INFLOW,20100114,2200,936, ,CFS
PNF,H,76,INFLOW,20100114,2300,1359, ,CFS
PNF,H,76,INFLOW,20100115,0000,1359, ,CFS
PNF,H,76,INFLOW,20100115,0100,936, ,CFS
PNF,H,76,INFLOW,20100115,0200,948, ,CFS
PNF,H,76,INFLOW,20100115,0300,101, ,CFS
PNF,H,76,INFLOW,20100115,0400,1359, ,CFS
PNF,H,76,INFLOW,20100115,0500,0, ,CFS
PNF,H,76,INFLOW,20100115,0600,1359, ,CFS
PNF,H,76,INFLOW,20100115,0700,101, ,CFS
PNF,H,76,INFLOW,20100115,0800,936, ,CFS
PNF,H,76,INFLOW,20100115,0900,1371, ,CFS
PNF,H,76,INFLOW,20100115,1000,1772, ,CFS
PNF,H,76,INFLOW,20100115,1100,949, ,CFS
PNF,H,76,INFLOW,20100115,1200,1360, ,CFS
PNF,H,76,INFLOW,20100115,1300,1784, ,CFS
PNF,H,76,INFLOW,20100115,1400,1360, ,CFS
PNF,H,76,INFLOW,20100115,1500,937, ,CFS
PNF,H,76,INFLOW,20100115,1600,949, ,CFS
PNF,H,76,INFLOW,20100115,1700,525, ,CFS
PNF,H,76,INFLOW,20100115,1800,513, ,CFS
PNF,H,76,INFLOW,20100115,1900,1372, ,CFS
PNF,H,76,INFLOW,20100115,2000,1360, ,CFS
PNF,H,76,INFLOW,20100115,2100,1784, ,CFS
PNF,H,76,INFLOW,20100115,2200,1784, ,CFS
PNF,H,76,INFLOW,20100115,2300,937, ,CFS
PNF,H,76,INFLOW,20100116,0000,1784, ,CFS
PNF,H,76,INFLOW,20100116,0100,525, ,CFS
