STATION_ID,DUR_CODE,SENSOR_NUM,SENSOR_TYPE,ACTUAL_DATE,VALUE,DATA_FLAG,UNITS
SHA,H,76,INFLOW,20090613,1600,7303, ,CFS
SHA,H,76,INFLOW,20090613,1700,5194, ,CFS
SHA,H,76,INFLOW,20090613,1800,5178, ,CFS
SHA,H,76,INFLOW,20090613,1900,5235, ,CFS
SHA,H,76,INFLOW,20090613,2000,7943, ,CFS
SHA,H,76,INFLOW,20090613,2100,7843, ,CFS
SHA,H,76,INFLOW,20090613,2200,9473, ,CFS
SHA,H,76,INFLOW,20090613,2300,9314, ,CFS
SHA,H,76,INFLOW,20090614,0000,6429, ,CFS
SHA,H,76,INFLOW,20090614,0100,5331, ,CFS
SHA,H,76,INFLOW,20090614,0200,2827, ,CFS
SHA,H,76,INFLOW,20090614,0300,2631, ,CFS
SHA,H,76,INFLOW,20090614,0400,-407, ,CFS
SHA,H,76,INFLOW,20090614,0500,2464, ,CFS
SHA,H,76,INFLOW,20090614,0600,2333, ,CFS
SHA,H,76,INFLOW,20090614,0700,2192, ,CFS
SHA,H,76,INFLOW,20090614,0800,3558, ,CFS
SHA,H,76,INFLOW,20090614,0900,4742, ,CFS
SHA,H,76,INFLOW,20090614,1000,-119, ,CFS
SHA,H,76,INFLOW,20090614,1100,11708, ,CFS
SHA,H,76,INFLOW,20090614,1200,3829, ,CFS
SHA,H,76,INFLOW,20090614,1300,10765, ,CFS
SHA,H,76,INFLOW,20090614,1400,5520, ,CFS
SHA,H,76,INFLOW,20090614,1500,4938, ,CFS
SHA,H,76,INFLOW,20090614,1600,4895, ,CFS
SHA,H,76,INFLOW,20090614,1700,7633, ,CFS
SHA,H,76,INFLOW,20090614,1800,4840, ,CFS
SHA,H,76,INFLOW,20090614,1900,7917, ,CFS
SHA,H,76,INFLOW,20090614,2000,7981, ,CFS
SHA,H,76,INFLOW,20090614,2100,5195, ,CFS
SHA,H,76,INFLOW,20090614,2200,7939, ,CFS
SHA,H,76,INFLOW,20090614,2300,7539, ,CFS
SHA,H,76,INFLOW,20090615,0000,4011, ,CFS
SHA,H,76,INFLOW,20090615,0100,2127, ,CFS
