date,stor_Folsom,stor_Keswick,stor_New Melones,stor_Nimbus,stor_Pine Flat,stor_Shasta
2013-05-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.85693075296e-09
2013-06-30 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.74455951706e-09
2013-07-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.74455951706e-09
2013-08-31 00:00:00,-8.77295715065e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.94707459962e-09
2013-09-30 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.83870682667e-09
2013-10-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.74455951706e-09
2013-11-30 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.74455951706e-09
2013-12-31 00:00:00,-8.47887860887e-09,-3.09577998316e-07,-3.10035713626e-09,-8.37422681652e-07,-8.28422698348e-09,-2.24432656656e-09
2014-01-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-2.10398778024e-09
2014-02-28 00:00:00,-47222.9877658,-3.09577998316e-07,-3.31644427978e-09,-8.37422681652e-07,-1.21607416715e-08,-2.08149482517e-08
2014-03-31 00:00:00,-4.48497961311e-08,-3.09577998316e-07,-3.24994212003e-09,-8.37422681652e-07,-1.14285799569e-08,-8.03278151484e-09
2014-04-30 00:00:00,-2.26170895957e-08,-3.09577998316e-07,-3.17832647547e-09,-8.37422681652e-07,-9.89843725281e-09,-5.68448676908e-09
2014-05-31 00:00:00,-1.74710117275e-08,-3.09577998316e-07,-3.11383417564e-09,-8.37422681652e-07,-8.28422698348e-09,-4.87246407996e-09
2014-06-30 00:00:00,-1.52370188095e-08,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-4.33705880099e-09
2014-07-31 00:00:00,-1.34288157457e-08,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-3.93581431935e-09
2014-08-31 00:00:00,-1.15661536363e-08,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-5.14790431597e-09
2014-09-30 00:00:00,-1.05926955732e-08,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.33103890954e-08
2014-10-31 00:00:00,-1.00546977887e-08,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-9.92097900222e-09
2014-11-30 00:00:00,-2.67081504529e-08,-3.09577998316e-07,-3.29148341573e-09,-8.37422681652e-07,-8.28422698348e-09,-2.58226960752e-08
2014-12-31 00:00:00,-1.56287090587e-08,-3.09577998316e-07,-3.21557115709e-09,-8.37422681652e-07,-8.28422698348e-09,-6.12693808604e-09
2015-01-31 00:00:00,-1.34892826754e-08,-3.09577998316e-07,-3.15239655995e-09,-8.37422681652e-07,-8.28422698348e-09,-4.81951099591e-09
2015-02-28 00:00:00,-1.01090243317e-08,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-3.14275891648e-09
2015-03-31 00:00:00,-9.29737303182e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-2.8013634145e-09
2015-04-30 00:00:00,-8.72877727994e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-2.54740793938e-09
2015-05-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-2.36316018719e-09
2015-06-30 00:00:00,-8.63325296655e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-2.20923879153e-09
2015-07-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-2.09419085521e-09
2015-08-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-4.42016929819e-09
2015-09-30 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-4.01508137104e-09
2015-10-31 00:00:00,-2.6258819785e-08,-3.09577998316e-07,-3.14961423681e-09,-8.37422681652e-07,-8.28422698348e-09,-5.57227148577e-08
2015-11-30 00:00:00,-2.38478321332e-08,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-2.29746274715e-08
2015-12-31 00:00:00,-1.65972908777e-08,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.15849697274e-08
2016-01-31 00:00:00,-255976.298977,-3.09577998315e-07,-3.52040285674e-09,-8.37422681652e-07,-9.6161247112e-09,-4.44709555091e-09
2016-03-31 00:00:00,-1.07862252441e-08,-3.09577998316e-07,-3.2330386619e-09,-8.37422681652e-07,-8.28422698348e-09,-2.20453670408e-09
2016-04-30 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.89717668176e-09
2016-05-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.74455951706e-09
2016-06-30 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.74455951706e-09
2016-07-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.74455951706e-09
2016-08-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.74455951706e-09
2016-09-30 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-2.16125685375e-09
2016-10-31 00:00:00,-1.01206640926e-08,-3.09577998316e-07,-3.1079145682e-09,-8.37422681652e-07,-8.28422698348e-09,-1.95863418773e-09
2016-11-30 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.74455951706e-09
2016-12-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.64615653415e-09,-8.37422681652e-07,-1.23642398199e-08,-5.05243667119e-09
2017-01-31 00:00:00,-225405.272926,-3.09577998316e-07,-3.83734402777e-09,-8.37422681652e-07,-1.55109003981e-08,-882318.648818
2017-02-28 00:00:00,-3.46752847063e-08,-3.09577998316e-07,-3.48352381223e-09,-8.37422681652e-07,-1.76536236988e-08,-4.65153021388e-09
2017-03-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-3.39880550635e-08,-2.57754870572e-09
2017-04-30 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-3.9147260694e-08,-1.74455951706e-09
2017-05-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-1.61845866289e-08,-1.74455951706e-09
2017-06-30 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.05871473743e-09,-8.37422681652e-07,-8.28422698348e-09,-1.74455951706e-09
2017-07-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-3.57061971621e-09,-8.37422681652e-07,-8.28422698348e-09,-1.74455951706e-09
2017-08-31 00:00:00,-8.23690983381e-09,-3.09577998316e-07,-4.43736709115e-09,-8.37422681652e-07,-8.28422698348e-09,-1.74455951706e-09
2017-09-30 00:00:00,-2.60757229279e-08,-3.09577998316e-07,-5.90485182533e-09,-8.37422681652e-07,-1.52476945579e-08,-4.57522220206e-09
2017-10-31 00:00:00,-7841916.00072,-30.9670923847,-2047647.19748,-83.7524295952,-1699905.04583,-8393686.74555
