date,INFLOW-stor_Folsom,INFLOW-stor_Keswick,INFLOW-stor_New Melones,INFLOW-stor_Nimbus,INFLOW-stor_Pine Flat,INFLOW-stor_Shasta,flow_Folsom-stor_Nimbus,flow_Keswick-DELTA,flow_New Melones-DELTA,flow_Nimbus-DELTA,flow_Pine Flat-DELTA,flow_Shasta-stor_Keswick,spill_Folsom-flow_Folsom,spill_Keswick-flow_Keswick,spill_New Melones-flow_New Melones,spill_Nimbus-flow_Nimbus,spill_Pine Flat-flow_Pine Flat,spill_Shasta-flow_Shasta,stor_Folsom-flow_Folsom,stor_Folsom-spill_Folsom,stor_Keswick-flow_Keswick,stor_Keswick-spill_Keswick,stor_New Melones-flow_New Melones,stor_New Melones-spill_New Melones,stor_Nimbus-flow_Nimbus,stor_Nimbus-spill_Nimbus,stor_Pine Flat-flow_Pine Flat,stor_Pine Flat-spill_Pine Flat,stor_Shasta-flow_Shasta,stor_Shasta-spill_Shasta
2012-12-31 00:00:00,225.554840272,3.85695881901e-09,46.4156896297,3.85695706371e-09,22.8161093972,429.353626022,-3.83949614306e-09,6.54054332065e-12,45.6342760238,1.72657178843e-11,22.4745192093,-3.85022161901e-09,-3.85795177464e-09,-3.85796567808e-09,-3.85796286194e-09,-3.85796559636e-09,-3.85796286208e-09,-3.85795281025e-09,1.84390157526e-11,-3.85795733837e-09,3.86452205137e-09,-3.8579525721e-09,45.6342760277,-3.85796286595e-09,3.87524792321e-09,-3.85795167549e-09,22.4745192131,-3.85796286581e-09,7.71529023165e-12,-3.85795691339e-09
2013-01-31 00:00:00,80.1657178044,3.8571221295e-09,29.0335603897,3.8571221295e-09,20.2352989955,178.738946814,79.5845769045,176.943653757,28.2521467839,79.5845769084,19.8937088076,176.943653753,-3.8579631326e-09,-3.85796315495e-09,-3.8579631493e-09,-3.85796315489e-09,-3.85796314927e-09,-3.85796313272e-09,79.5845769084,-3.8579631701e-09,176.943653761,-3.85796314785e-09,28.2521467877,-3.8579631535e-09,79.5845769122,-3.85796314791e-09,19.8937088114,-3.85796315353e-09,176.943653757,-3.85796316998e-09
2013-02-28 00:00:00,57.8167235654,3.8571266452e-09,31.749801497,3.8571266452e-09,21.0117748954,176.568310676,57.2355826656,174.773017619,30.9683878912,57.2355826694,20.6701847075,174.773017616,-3.85796314248e-09,-3.85796316533e-09,-3.8579631597e-09,-3.85796316538e-09,-3.85796315972e-09,-3.85796314291e-09,57.2355826694,-3.8579631816e-09,174.773017623,-3.85796315886e-09,30.968387895,-3.85796316449e-09,57.2355826733,-3.85796315881e-09,20.6701847113,-3.85796316447e-09,174.773017619,-3.85796318117e-09
2013-03-31 00:00:00,71.1100357146,3.85719571275e-09,36.9134082316,3.85719571275e-09,31.8480799329,192.149238589,148.242138708,619.436133988,36.1319946258,148.242138712,31.506489745,619.436133984,-3.85796331881e-09,-3.85796334333e-09,-3.85796333736e-09,-3.85796334335e-09,-3.85796333724e-09,-3.85796280424e-09,148.242138712,-3.85796336058e-09,619.436133991,-3.85796333618e-09,36.1319946297,-3.85796334216e-09,148.242138716,-3.85796333617e-09,31.5064897488,-3.85796334228e-09,619.436133988,-3.85796380227e-09
2013-04-30 00:00:00,78.1971704174,3.85711894764e-09,33.4884671568,3.85711776465e-09,59.2356982012,195.931935499,-3.8422764726e-09,7.74958320863e-12,32.7070535509,1.46965089151e-11,58.8941080132,-3.84925022847e-09,-3.85795216729e-09,-3.85796601018e-09,-3.85796319734e-09,-3.85796596246e-09,-3.85796319747e-09,-3.85795172995e-09,1.56591653021e-11,-3.85795770401e-09,3.86573157524e-09,-3.85795277207e-09,32.7070535548,-3.85796320243e-09,3.87267898488e-09,-3.85795216709e-09,58.894108017,-3.8579632023e-09,8.6854693114e-12,-3.85795849172e-09
2013-05-31 00:00:00,61.1327620411,3.85713545607e-09,28.4716003762,3.8571601292e-09,64.9761650957,125.862943554,60.5516211413,3.13750121233e-11,27.6901867704,60.5516211451,64.6345749078,-3.82572627131e-09,-3.85796322486e-09,-3.85796567758e-09,-3.85796324261e-09,-3.85796324833e-09,-3.85796324244e-09,-3.85795246183e-09,60.5516211451,-3.8579632646e-09,3.88935680396e-09,-3.85795196956e-09,27.6901867742,-3.85796324696e-09,60.551621149,-3.85796324124e-09,64.6345749116,-3.85796324713e-09,3.22100807482e-11,-3.85795791839e-09
2013-06-30 00:00:00,43.0908083931,3.85711527792e-09,26.6341972916,3.85714011285e-09,33.0571268479,112.032263316,42.5096674932,2.00795948657e-11,25.8527836857,42.5096674971,32.7155366599,-3.83690824199e-09,-3.85796317502e-09,-3.85796586256e-09,-3.85796319217e-09,-3.85796319796e-09,-3.85796319225e-09,-3.85795237878e-09,42.5096674971,-3.85796321412e-09,3.87806200503e-09,-3.85795194352e-09,25.8527836896,-3.85796319707e-09,42.5096675009,-3.85796319128e-09,32.7155366638,-3.85796319699e-09,2.10275896135e-11,-3.85795744978e-09
2013-07-31 00:00:00,36.5377152218,3.85720051752e-09,24.0128006773,3.85720051752e-09,21.2856294741,98.0511942274,35.9565743219,96.2559011707,23.2313870715,35.9565743258,20.9440392862,96.2559011669,-3.85796333174e-09,-3.85796335671e-09,-3.85796335056e-09,-3.85796335673e-09,-3.85796335056e-09,-3.85796333232e-09,35.9565743258,-3.85796337452e-09,96.2559011746,-3.85796334967e-09,23.2313870754,-3.85796335583e-09,35.9565743296,-3.85796334966e-09,20.94403929,-3.85796335583e-09,96.2559011707,-3.85796337394e-09
2013-08-31 00:00:00,37.3903796431,3.85722525586e-09,23.8206343307,3.85722525586e-09,11.6201836615,97.2581702635,62.3106721266,285.501467456,23.0392207249,62.3106721304,11.2785934735,285.501467452,-3.85796340197e-09,-3.85796342853e-09,-3.85796342223e-09,-3.85796342853e-09,-3.85796342215e-09,-3.8579634886e-09,62.3106721304,-3.85796344756e-09,285.501467459,-3.85796342114e-09,23.0392207287,-3.85796342745e-09,62.3106721343,-3.85796342115e-09,11.2785934774,-3.85796342752e-09,285.501467456,-3.85796335986e-09
2013-09-30 00:00:00,26.0506735928,3.85715355925e-09,20.9582818985,3.85715215104e-09,9.30338218825,98.3678113429,-3.83545959921e-09,8.17776878368e-12,20.1768682927,2.15466961332e-11,8.96179200029,-3.84885623797e-09,-3.85795230144e-09,-3.85796609585e-09,-3.85796328604e-09,-3.85796591062e-09,-3.85796328617e-09,-3.85795247848e-09,2.24762396994e-11,-3.85795781454e-09,3.86615988858e-09,-3.857952814e-09,20.1768682966,-3.85796329156e-09,3.87952907277e-09,-3.8579520319e-09,8.96179200415,-3.85796329143e-09,9.08017106588e-12,-3.85795802791e-09
