link,value
"('INFLOW.2016-01-31 00:00:00', 'stor_Nimbus.2016-01-31 00:00:00')",9.99674711844e-09
"('stor_Nimbus.2016-01-31 00:00:00', 'flow_Nimbus.2016-01-31 00:00:00')",935.227012418
"('stor_Nimbus.2016-01-31 00:00:00', 'spill_Nimbus.2016-01-31 00:00:00')",-9.99983891961e-09
"('spill_Nimbus.2016-01-31 00:00:00', 'flow_Nimbus.2016-01-31 00:00:00')",-9.9998389364e-09
"('flow_Nimbus.2016-01-31 00:00:00', 'DELTA.2016-01-31 00:00:00')",935.227012408
"('INFLOW.2016-01-31 00:00:00', 'stor_New Melones.2016-01-31 00:00:00')",125.926923492
"('stor_New Melones.2016-01-31 00:00:00', 'flow_New Melones.2016-01-31 00:00:00')",493.156939862
"('stor_New Melones.2016-01-31 00:00:00', 'spill_New Melones.2016-01-31 00:00:00')",-9.99983893174e-09
"('spill_New Melones.2016-01-31 00:00:00', 'flow_New Melones.2016-01-31 00:00:00')",-9.99983892428e-09
"('flow_New Melones.2016-01-31 00:00:00', 'DELTA.2016-01-31 00:00:00')",493.156939852
"('INFLOW.2016-01-31 00:00:00', 'stor_Pine Flat.2016-01-31 00:00:00')",70.1054401436
"('stor_Pine Flat.2016-01-31 00:00:00', 'flow_Pine Flat.2016-01-31 00:00:00')",218.262977663
"('stor_Pine Flat.2016-01-31 00:00:00', 'spill_Pine Flat.2016-01-31 00:00:00')",-9.99983893161e-09
"('spill_Pine Flat.2016-01-31 00:00:00', 'flow_Pine Flat.2016-01-31 00:00:00')",-9.99983892441e-09
"('flow_Pine Flat.2016-01-31 00:00:00', 'DELTA.2016-01-31 00:00:00')",218.262977653
"('SUPERSOURCE', 'INFLOW.2016-03-31 00:00:00')",3167.30131313
"('DELTA.2016-03-31 00:00:00', 'SUPERSINK')",-9.973076116e-09
"('INFLOW.2016-03-31 00:00:00', 'stor_Shasta.2016-03-31 00:00:00')",1960.95866082
"('stor_Shasta.2016-03-31 00:00:00', 'flow_Shasta.2016-03-31 00:00:00')",4.45185750859e-12
"('stor_Shasta.2016-03-31 00:00:00', 'spill_Shasta.2016-03-31 00:00:00')",-9.99982629069e-09
"('spill_Shasta.2016-03-31 00:00:00', 'flow_Shasta.2016-03-31 00:00:00')",-9.99981457179e-09
"('flow_Shasta.2016-03-31 00:00:00', 'stor_Keswick.2016-03-31 00:00:00')",-9.9953286794e-09
"('INFLOW.2016-03-31 00:00:00', 'stor_Keswick.2016-03-31 00:00:00')",9.99570372169e-09
"('stor_Keswick.2016-03-31 00:00:00', 'flow_Keswick.2016-03-31 00:00:00')",1.00535208011e-08
"('stor_Keswick.2016-03-31 00:00:00', 'spill_Keswick.2016-03-31 00:00:00')",-9.99983395424e-09
"('spill_Keswick.2016-03-31 00:00:00', 'flow_Keswick.2016-03-31 00:00:00')",-9.99982475543e-09
"('flow_Keswick.2016-03-31 00:00:00', 'DELTA.2016-03-31 00:00:00')",5.37200577659e-11
"('INFLOW.2016-03-31 00:00:00', 'stor_Folsom.2016-03-31 00:00:00')",836.967496781
"('stor_Folsom.2016-03-31 00:00:00', 'flow_Folsom.2016-03-31 00:00:00')",2.10606406239e-11
"('stor_Folsom.2016-03-31 00:00:00', 'spill_Folsom.2016-03-31 00:00:00')",-9.99982447307e-09
"('spill_Folsom.2016-03-31 00:00:00', 'flow_Folsom.2016-03-31 00:00:00')",-9.99981137053e-09
"('flow_Folsom.2016-03-31 00:00:00', 'stor_Nimbus.2016-03-31 00:00:00')",-9.9787116725e-09
"('INFLOW.2016-03-31 00:00:00', 'stor_Nimbus.2016-03-31 00:00:00')",9.99569845845e-09
"('stor_Nimbus.2016-03-31 00:00:00', 'flow_Nimbus.2016-03-31 00:00:00')",1.00166247183e-08
"('stor_Nimbus.2016-03-31 00:00:00', 'spill_Nimbus.2016-03-31 00:00:00')",-9.99983235223e-09
"('spill_Nimbus.2016-03-31 00:00:00', 'flow_Nimbus.2016-03-31 00:00:00')",-9.99982456276e-09
"('flow_Nimbus.2016-03-31 00:00:00', 'DELTA.2016-03-31 00:00:00')",1.68207394574e-11
"('INFLOW.2016-03-31 00:00:00', 'stor_New Melones.2016-03-31 00:00:00')",219.553721772
"('stor_New Melones.2016-03-31 00:00:00', 'flow_New Melones.2016-03-31 00:00:00')",2.58335280744e-11
"('stor_New Melones.2016-03-31 00:00:00', 'spill_New Melones.2016-03-31 00:00:00')",-9.99982517831e-09
"('spill_New Melones.2016-03-31 00:00:00', 'flow_New Melones.2016-03-31 00:00:00')",-9.99981285514e-09
"('flow_New Melones.2016-03-31 00:00:00', 'DELTA.2016-03-31 00:00:00')",-9.97394245936e-09
"('INFLOW.2016-03-31 00:00:00', 'stor_Pine Flat.2016-03-31 00:00:00')",149.821433736
"('stor_Pine Flat.2016-03-31 00:00:00', 'flow_Pine Flat.2016-03-31 00:00:00')",9.93007251217e-09
"('stor_Pine Flat.2016-03-31 00:00:00', 'spill_Pine Flat.2016-03-31 00:00:00')",-9.99983117091e-09
"('spill_Pine Flat.2016-03-31 00:00:00', 'flow_Pine Flat.2016-03-31 00:00:00')",-9.99982484388e-09
"('flow_Pine Flat.2016-03-31 00:00:00', 'DELTA.2016-03-31 00:00:00')",-6.97334466289e-11
"('SUPERSOURCE', 'INFLOW.2016-04-30 00:00:00')",1409.75335854
"('DELTA.2016-04-30 00:00:00', 'SUPERSINK')",381.490576721
"('INFLOW.2016-04-30 00:00:00', 'stor_Shasta.2016-04-30 00:00:00')",616.62176521
"('stor_Shasta.2016-04-30 00:00:00', 'flow_Shasta.2016-04-30 00:00:00')",5.11868717846e-12
"('stor_Shasta.2016-04-30 00:00:00', 'spill_Shasta.2016-04-30 00:00:00')",-9.99982627532e-09
"('spill_Shasta.2016-04-30 00:00:00', 'flow_Shasta.2016-04-30 00:00:00')",-9.9998145873e-09
"('flow_Shasta.2016-04-30 00:00:00', 'stor_Keswick.2016-04-30 00:00:00')",-9.9946611743e-09
"('INFLOW.2016-04-30 00:00:00', 'stor_Keswick.2016-04-30 00:00:00')",9.99543315036e-09
"('stor_Keswick.2016-04-30 00:00:00', 'flow_Keswick.2016-04-30 00:00:00')",1.00003683437e-08
"('stor_Keswick.2016-04-30 00:00:00', 'spill_Keswick.2016-04-30 00:00:00')",-9.99981516864e-09
"('spill_Keswick.2016-04-30 00:00:00', 'flow_Keswick.2016-04-30 00:00:00')",-9.99984380155e-09
"('flow_Keswick.2016-04-30 00:00:00', 'DELTA.2016-04-30 00:00:00')",4.90516464663e-13
"('INFLOW.2016-04-30 00:00:00', 'stor_Folsom.2016-04-30 00:00:00')",421.335794575
"('stor_Folsom.2016-04-30 00:00:00', 'flow_Folsom.2016-04-30 00:00:00')",163.979654691
"('stor_Folsom.2016-04-30 00:00:00', 'spill_Folsom.2016-04-30 00:00:00')",-9.99983782215e-09
"('spill_Folsom.2016-04-30 00:00:00', 'flow_Folsom.2016-04-30 00:00:00')",-9.99983776391e-09
"('flow_Folsom.2016-04-30 00:00:00', 'stor_Nimbus.2016-04-30 00:00:00')",163.979654681
"('INFLOW.2016-04-30 00:00:00', 'stor_Nimbus.2016-04-30 00:00:00')",9.99548081518e-09
"('stor_Nimbus.2016-04-30 00:00:00', 'flow_Nimbus.2016-04-30 00:00:00')",163.979654701
"('stor_Nimbus.2016-04-30 00:00:00', 'spill_Nimbus.2016-04-30 00:00:00')",-9.99983778451e-09
"('spill_Nimbus.2016-04-30 00:00:00', 'flow_Nimbus.2016-04-30 00:00:00')",-9.99983780164e-09
"('flow_Nimbus.2016-04-30 00:00:00', 'DELTA.2016-04-30 00:00:00')",163.979654691
"('INFLOW.2016-04-30 00:00:00', 'stor_New Melones.2016-04-30 00:00:00')",153.399474924
"('stor_New Melones.2016-04-30 00:00:00', 'flow_New Melones.2016-04-30 00:00:00')",1.29522605215e-10
"('stor_New Melones.2016-04-30 00:00:00', 'spill_New Melones.2016-04-30 00:00:00')",-9.99982205516e-09
"('spill_New Melones.2016-04-30 00:00:00', 'flow_New Melones.2016-04-30 00:00:00')",-9.99980628662e-09
"('flow_New Melones.2016-04-30 00:00:00', 'DELTA.2016-04-30 00:00:00')",-9.87023643573e-09
"('INFLOW.2016-04-30 00:00:00', 'stor_Pine Flat.2016-04-30 00:00:00')",218.396323807
"('stor_Pine Flat.2016-04-30 00:00:00', 'flow_Pine Flat.2016-04-30 00:00:00')",217.51092205
"('stor_Pine Flat.2016-04-30 00:00:00', 'spill_Pine Flat.2016-04-30 00:00:00')",-9.99983779505e-09
"('spill_Pine Flat.2016-04-30 00:00:00', 'flow_Pine Flat.2016-04-30 00:00:00')",-9.99983779111e-09
"('flow_Pine Flat.2016-04-30 00:00:00', 'DELTA.2016-04-30 00:00:00')",217.51092204
"('SUPERSOURCE', 'INFLOW.2016-05-31 00:00:00')",1203.43660388
"('DELTA.2016-05-31 00:00:00', 'SUPERSINK')",814.151611928
"('INFLOW.2016-05-31 00:00:00', 'stor_Shasta.2016-05-31 00:00:00')",384.867848895
"('stor_Shasta.2016-05-31 00:00:00', 'flow_Shasta.2016-05-31 00:00:00')",8.44043136796e-12
"('stor_Shasta.2016-05-31 00:00:00', 'spill_Shasta.2016-05-31 00:00:00')",-9.99982613091e-09
"('spill_Shasta.2016-05-31 00:00:00', 'flow_Shasta.2016-05-31 00:00:00')",-9.99981361709e-09
"('flow_Shasta.2016-05-31 00:00:00', 'stor_Keswick.2016-05-31 00:00:00')",-9.99133661367e-09
"('INFLOW.2016-05-31 00:00:00', 'stor_Keswick.2016-05-31 00:00:00')",9.99593369258e-09
"('stor_Keswick.2016-05-31 00:00:00', 'flow_Keswick.2016-05-31 00:00:00')",1.00042212584e-08
"('stor_Keswick.2016-05-31 00:00:00', 'spill_Keswick.2016-05-31 00:00:00')",-9.99981457569e-09
"('spill_Keswick.2016-05-31 00:00:00', 'flow_Keswick.2016-05-31 00:00:00')",-9.99984456378e-09
"('flow_Keswick.2016-05-31 00:00:00', 'DELTA.2016-05-31 00:00:00')",4.34071973301e-12
"('INFLOW.2016-05-31 00:00:00', 'stor_Folsom.2016-05-31 00:00:00')",346.421787652
"('stor_Folsom.2016-05-31 00:00:00', 'flow_Folsom.2016-05-31 00:00:00')",344.91547045
"('stor_Folsom.2016-05-31 00:00:00', 'spill_Folsom.2016-05-31 00:00:00')",-9.99983819203e-09
"('spill_Folsom.2016-05-31 00:00:00', 'flow_Folsom.2016-05-31 00:00:00')",-9.99983812819e-09
"('flow_Folsom.2016-05-31 00:00:00', 'stor_Nimbus.2016-05-31 00:00:00')",344.91547044
"('INFLOW.2016-05-31 00:00:00', 'stor_Nimbus.2016-05-31 00:00:00')",9.99598449973e-09
"('stor_Nimbus.2016-05-31 00:00:00', 'flow_Nimbus.2016-05-31 00:00:00')",344.91547046
"('stor_Nimbus.2016-05-31 00:00:00', 'spill_Nimbus.2016-05-31 00:00:00')",-9.99983815163e-09
"('spill_Nimbus.2016-05-31 00:00:00', 'flow_Nimbus.2016-05-31 00:00:00')",-9.9998381687e-09
"('flow_Nimbus.2016-05-31 00:00:00', 'DELTA.2016-05-31 00:00:00')",344.91547045
"('INFLOW.2016-05-31 00:00:00', 'stor_New Melones.2016-05-31 00:00:00')",170.842598777
"('stor_New Melones.2016-05-31 00:00:00', 'flow_New Melones.2016-05-31 00:00:00')",168.817174721
"('stor_New Melones.2016-05-31 00:00:00', 'spill_New Melones.2016-05-31 00:00:00')",-9.99983816261e-09
"('spill_New Melones.2016-05-31 00:00:00', 'flow_New Melones.2016-05-31 00:00:00')",-9.99983815773e-09
"('flow_New Melones.2016-05-31 00:00:00', 'DELTA.2016-05-31 00:00:00')",168.817174711
"('INFLOW.2016-05-31 00:00:00', 'stor_Pine Flat.2016-05-31 00:00:00')",301.304368534
"('stor_Pine Flat.2016-05-31 00:00:00', 'flow_Pine Flat.2016-05-31 00:00:00')",300.418966777
"('stor_Pine Flat.2016-05-31 00:00:00', 'spill_Pine Flat.2016-05-31 00:00:00')",-9.99983816258e-09
"('spill_Pine Flat.2016-05-31 00:00:00', 'flow_Pine Flat.2016-05-31 00:00:00')",-9.99983815776e-09
"('flow_Pine Flat.2016-05-31 00:00:00', 'DELTA.2016-05-31 00:00:00')",300.418966767
"('SUPERSOURCE', 'INFLOW.2016-06-30 00:00:00')",964.5335832
"('DELTA.2016-06-30 00:00:00', 'SUPERSINK')",955.463040541
"('INFLOW.2016-06-30 00:00:00', 'stor_Shasta.2016-06-30 00:00:00')",327.054455108
"('stor_Shasta.2016-06-30 00:00:00', 'flow_Shasta.2016-06-30 00:00:00')",322.401055505
"('stor_Shasta.2016-06-30 00:00:00', 'spill_Shasta.2016-06-30 00:00:00')",-9.99983898302e-09
"('spill_Shasta.2016-06-30 00:00:00', 'flow_Shasta.2016-06-30 00:00:00')",-9.99983890956e-09
"('flow_Shasta.2016-06-30 00:00:00', 'stor_Keswick.2016-06-30 00:00:00')",322.401055495
"('INFLOW.2016-06-30 00:00:00', 'stor_Keswick.2016-06-30 00:00:00')",9.9967618769e-09
"('stor_Keswick.2016-06-30 00:00:00', 'flow_Keswick.2016-06-30 00:00:00')",322.401055515
"('stor_Keswick.2016-06-30 00:00:00', 'spill_Keswick.2016-06-30 00:00:00')",-9.99983893838e-09
"('spill_Keswick.2016-06-30 00:00:00', 'flow_Keswick.2016-06-30 00:00:00')",-9.99983895434e-09
"('flow_Keswick.2016-06-30 00:00:00', 'DELTA.2016-06-30 00:00:00')",322.401055505
"('INFLOW.2016-06-30 00:00:00', 'stor_Folsom.2016-06-30 00:00:00')",194.204686159
"('stor_Folsom.2016-06-30 00:00:00', 'flow_Folsom.2016-06-30 00:00:00')",192.698368957
"('stor_Folsom.2016-06-30 00:00:00', 'spill_Folsom.2016-06-30 00:00:00')",-9.99983898289e-09
"('spill_Folsom.2016-06-30 00:00:00', 'flow_Folsom.2016-06-30 00:00:00')",-9.99983890968e-09
"('flow_Folsom.2016-06-30 00:00:00', 'stor_Nimbus.2016-06-30 00:00:00')",192.698368947
"('INFLOW.2016-06-30 00:00:00', 'stor_Nimbus.2016-06-30 00:00:00')",9.9967618769e-09
"('stor_Nimbus.2016-06-30 00:00:00', 'flow_Nimbus.2016-06-30 00:00:00')",192.698368967
"('stor_Nimbus.2016-06-30 00:00:00', 'spill_Nimbus.2016-06-30 00:00:00')",-9.99983893805e-09
"('spill_Nimbus.2016-06-30 00:00:00', 'flow_Nimbus.2016-06-30 00:00:00')",-9.99983895467e-09
"('flow_Nimbus.2016-06-30 00:00:00', 'DELTA.2016-06-30 00:00:00')",192.698368957
"('INFLOW.2016-06-30 00:00:00', 'stor_New Melones.2016-06-30 00:00:00')",129.896446375
"('stor_New Melones.2016-06-30 00:00:00', 'flow_New Melones.2016-06-30 00:00:00')",127.871022319
"('stor_New Melones.2016-06-30 00:00:00', 'spill_New Melones.2016-06-30 00:00:00')",-9.99983894993e-09
"('spill_New Melones.2016-06-30 00:00:00', 'flow_New Melones.2016-06-30 00:00:00')",-9.99983894278e-09
"('flow_New Melones.2016-06-30 00:00:00', 'DELTA.2016-06-30 00:00:00')",127.871022309
"('INFLOW.2016-06-30 00:00:00', 'stor_Pine Flat.2016-06-30 00:00:00')",313.377995539
"('stor_Pine Flat.2016-06-30 00:00:00', 'flow_Pine Flat.2016-06-30 00:00:00')",312.492593782
"('stor_Pine Flat.2016-06-30 00:00:00', 'spill_Pine Flat.2016-06-30 00:00:00')",-9.99983894993e-09
"('spill_Pine Flat.2016-06-30 00:00:00', 'flow_Pine Flat.2016-06-30 00:00:00')",-9.9998389428e-09
"('flow_Pine Flat.2016-06-30 00:00:00', 'DELTA.2016-06-30 00:00:00')",312.492593772
"('SUPERSOURCE', 'INFLOW.2016-07-31 00:00:00')",559.44108089
"('DELTA.2016-07-31 00:00:00', 'SUPERSINK')",550.370538231
"('INFLOW.2016-07-31 00:00:00', 'stor_Shasta.2016-07-31 00:00:00')",263.552523122
"('stor_Shasta.2016-07-31 00:00:00', 'flow_Shasta.2016-07-31 00:00:00')",258.899123519
"('stor_Shasta.2016-07-31 00:00:00', 'spill_Shasta.2016-07-31 00:00:00')",-9.99983983463e-09
"('spill_Shasta.2016-07-31 00:00:00', 'flow_Shasta.2016-07-31 00:00:00')",-9.99983975154e-09
"('flow_Shasta.2016-07-31 00:00:00', 'stor_Keswick.2016-07-31 00:00:00')",258.899123509
"('INFLOW.2016-07-31 00:00:00', 'stor_Keswick.2016-07-31 00:00:00')",9.99732435145e-09
"('stor_Keswick.2016-07-31 00:00:00', 'flow_Keswick.2016-07-31 00:00:00')",258.899123529
"('stor_Keswick.2016-07-31 00:00:00', 'spill_Keswick.2016-07-31 00:00:00')",-9.99983978459e-09
"('spill_Keswick.2016-07-31 00:00:00', 'flow_Keswick.2016-07-31 00:00:00')",-9.99983980177e-09
"('flow_Keswick.2016-07-31 00:00:00', 'DELTA.2016-07-31 00:00:00')",258.899123519
"('INFLOW.2016-07-31 00:00:00', 'stor_Folsom.2016-07-31 00:00:00')",124.733132711
"('stor_Folsom.2016-07-31 00:00:00', 'flow_Folsom.2016-07-31 00:00:00')",123.226815509
"('stor_Folsom.2016-07-31 00:00:00', 'spill_Folsom.2016-07-31 00:00:00')",-9.99983983509e-09
"('spill_Folsom.2016-07-31 00:00:00', 'flow_Folsom.2016-07-31 00:00:00')",-9.99983975108e-09
"('flow_Folsom.2016-07-31 00:00:00', 'stor_Nimbus.2016-07-31 00:00:00')",123.226815499
"('INFLOW.2016-07-31 00:00:00', 'stor_Nimbus.2016-07-31 00:00:00')",9.99732435145e-09
"('stor_Nimbus.2016-07-31 00:00:00', 'flow_Nimbus.2016-07-31 00:00:00')",123.226815519
"('stor_Nimbus.2016-07-31 00:00:00', 'spill_Nimbus.2016-07-31 00:00:00')",-9.99983978459e-09
"('spill_Nimbus.2016-07-31 00:00:00', 'flow_Nimbus.2016-07-31 00:00:00')",-9.99983980176e-09
"('flow_Nimbus.2016-07-31 00:00:00', 'DELTA.2016-07-31 00:00:00')",123.226815509
"('INFLOW.2016-07-31 00:00:00', 'stor_New Melones.2016-07-31 00:00:00')",66.4884543367
"('stor_New Melones.2016-07-31 00:00:00', 'flow_New Melones.2016-07-31 00:00:00')",64.4630302804
"('stor_New Melones.2016-07-31 00:00:00', 'spill_New Melones.2016-07-31 00:00:00')",-9.99983979762e-09
"('spill_New Melones.2016-07-31 00:00:00', 'flow_New Melones.2016-07-31 00:00:00')",-9.99983978874e-09
"('flow_New Melones.2016-07-31 00:00:00', 'DELTA.2016-07-31 00:00:00')",64.4630302704
"('INFLOW.2016-07-31 00:00:00', 'stor_Pine Flat.2016-07-31 00:00:00')",104.666970701
"('stor_Pine Flat.2016-07-31 00:00:00', 'flow_Pine Flat.2016-07-31 00:00:00')",103.781568943
"('stor_Pine Flat.2016-07-31 00:00:00', 'spill_Pine Flat.2016-07-31 00:00:00')",-9.99983979772e-09
"('spill_Pine Flat.2016-07-31 00:00:00', 'flow_Pine Flat.2016-07-31 00:00:00')",-9.99983978864e-09
"('flow_Pine Flat.2016-07-31 00:00:00', 'DELTA.2016-07-31 00:00:00')",103.781568933
"('SUPERSOURCE', 'INFLOW.2016-08-31 00:00:00')",481.021131126
"('DELTA.2016-08-31 00:00:00', 'SUPERSINK')",471.950588467
"('INFLOW.2016-08-31 00:00:00', 'stor_Shasta.2016-08-31 00:00:00')",256.729832706
"('stor_Shasta.2016-08-31 00:00:00', 'flow_Shasta.2016-08-31 00:00:00')",252.076433103
"('stor_Shasta.2016-08-31 00:00:00', 'spill_Shasta.2016-08-31 00:00:00')",-9.9998399342e-09
"('spill_Shasta.2016-08-31 00:00:00', 'flow_Shasta.2016-08-31 00:00:00')",-9.99983984688e-09
"('flow_Shasta.2016-08-31 00:00:00', 'stor_Keswick.2016-08-31 00:00:00')",252.076433093
"('INFLOW.2016-08-31 00:00:00', 'stor_Keswick.2016-08-31 00:00:00')",9.99737703867e-09
"('stor_Keswick.2016-08-31 00:00:00', 'flow_Keswick.2016-08-31 00:00:00')",252.076433113
"('stor_Keswick.2016-08-31 00:00:00', 'spill_Keswick.2016-08-31 00:00:00')",-9.99983988237e-09
"('spill_Keswick.2016-08-31 00:00:00', 'flow_Keswick.2016-08-31 00:00:00')",-9.99983989892e-09
"('flow_Keswick.2016-08-31 00:00:00', 'DELTA.2016-08-31 00:00:00')",252.076433103
"('INFLOW.2016-08-31 00:00:00', 'stor_Folsom.2016-08-31 00:00:00')",111.689925167
"('stor_Folsom.2016-08-31 00:00:00', 'flow_Folsom.2016-08-31 00:00:00')",110.183607964
"('stor_Folsom.2016-08-31 00:00:00', 'spill_Folsom.2016-08-31 00:00:00')",-9.99983993413e-09
"('spill_Folsom.2016-08-31 00:00:00', 'flow_Folsom.2016-08-31 00:00:00')",-9.99983984696e-09
"('flow_Folsom.2016-08-31 00:00:00', 'stor_Nimbus.2016-08-31 00:00:00')",110.183607954
"('INFLOW.2016-08-31 00:00:00', 'stor_Nimbus.2016-08-31 00:00:00')",9.99737703867e-09
"('stor_Nimbus.2016-08-31 00:00:00', 'flow_Nimbus.2016-08-31 00:00:00')",110.183607974
"('stor_Nimbus.2016-08-31 00:00:00', 'spill_Nimbus.2016-08-31 00:00:00')",-9.99983988231e-09
"('spill_Nimbus.2016-08-31 00:00:00', 'flow_Nimbus.2016-08-31 00:00:00')",-9.99983989898e-09
"('flow_Nimbus.2016-08-31 00:00:00', 'DELTA.2016-08-31 00:00:00')",110.183607964
"('INFLOW.2016-08-31 00:00:00', 'stor_New Melones.2016-08-31 00:00:00')",60.7290377881
"('stor_New Melones.2016-08-31 00:00:00', 'flow_New Melones.2016-08-31 00:00:00')",58.7036137318
"('stor_New Melones.2016-08-31 00:00:00', 'spill_New Melones.2016-08-31 00:00:00')",-9.99983989561e-09
"('spill_New Melones.2016-08-31 00:00:00', 'flow_New Melones.2016-08-31 00:00:00')",-9.99983988566e-09
"('flow_New Melones.2016-08-31 00:00:00', 'DELTA.2016-08-31 00:00:00')",58.7036137218
"('INFLOW.2016-08-31 00:00:00', 'stor_Pine Flat.2016-08-31 00:00:00')",51.8723354448
"('stor_Pine Flat.2016-08-31 00:00:00', 'flow_Pine Flat.2016-08-31 00:00:00')",50.9869336876
"('stor_Pine Flat.2016-08-31 00:00:00', 'spill_Pine Flat.2016-08-31 00:00:00')",-9.99983989561e-09
"('spill_Pine Flat.2016-08-31 00:00:00', 'flow_Pine Flat.2016-08-31 00:00:00')",-9.99983988568e-09
"('flow_Pine Flat.2016-08-31 00:00:00', 'DELTA.2016-08-31 00:00:00')",50.9869336776
"('SUPERSOURCE', 'INFLOW.2016-09-30 00:00:00')",441.688755117
"('DELTA.2016-09-30 00:00:00', 'SUPERSINK')",1349.7684134
"('INFLOW.2016-09-30 00:00:00', 'stor_Shasta.2016-09-30 00:00:00')",250.913352411
"('stor_Shasta.2016-09-30 00:00:00', 'flow_Shasta.2016-09-30 00:00:00')",1163.41015375
"('stor_Shasta.2016-09-30 00:00:00', 'spill_Shasta.2016-09-30 00:00:00')",-9.99984010144e-09
"('spill_Shasta.2016-09-30 00:00:00', 'flow_Shasta.2016-09-30 00:00:00')",-9.99983999773e-09
"('flow_Shasta.2016-09-30 00:00:00', 'stor_Keswick.2016-09-30 00:00:00')",1163.41015374
"('INFLOW.2016-09-30 00:00:00', 'stor_Keswick.2016-09-30 00:00:00')",9.99745881971e-09
"('stor_Keswick.2016-09-30 00:00:00', 'flow_Keswick.2016-09-30 00:00:00')",1163.41015376
"('stor_Keswick.2016-09-30 00:00:00', 'spill_Keswick.2016-09-30 00:00:00')",-9.99984004087e-09
"('spill_Keswick.2016-09-30 00:00:00', 'flow_Keswick.2016-09-30 00:00:00')",-9.99984005859e-09
"('flow_Keswick.2016-09-30 00:00:00', 'DELTA.2016-09-30 00:00:00')",1163.41015375
"('INFLOW.2016-09-30 00:00:00', 'stor_Folsom.2016-09-30 00:00:00')",90.6436893036
"('stor_Folsom.2016-09-30 00:00:00', 'flow_Folsom.2016-09-30 00:00:00')",89.1373721013
"('stor_Folsom.2016-09-30 00:00:00', 'spill_Folsom.2016-09-30 00:00:00')",-9.99984009356e-09
"('spill_Folsom.2016-09-30 00:00:00', 'flow_Folsom.2016-09-30 00:00:00')",-9.9998400057e-09
"('flow_Folsom.2016-09-30 00:00:00', 'stor_Nimbus.2016-09-30 00:00:00')",89.1373720913
"('INFLOW.2016-09-30 00:00:00', 'stor_Nimbus.2016-09-30 00:00:00')",9.99745881971e-09
"('stor_Nimbus.2016-09-30 00:00:00', 'flow_Nimbus.2016-09-30 00:00:00')",89.1373721113
"('stor_Nimbus.2016-09-30 00:00:00', 'spill_Nimbus.2016-09-30 00:00:00')",-9.99984004075e-09
"('spill_Nimbus.2016-09-30 00:00:00', 'flow_Nimbus.2016-09-30 00:00:00')",-9.99984005872e-09
"('flow_Nimbus.2016-09-30 00:00:00', 'DELTA.2016-09-30 00:00:00')",89.1373721013
"('INFLOW.2016-09-30 00:00:00', 'stor_New Melones.2016-09-30 00:00:00')",53.4629778899
"('stor_New Melones.2016-09-30 00:00:00', 'flow_New Melones.2016-09-30 00:00:00')",51.4375538337
"('stor_New Melones.2016-09-30 00:00:00', 'spill_New Melones.2016-09-30 00:00:00')",-9.99984005441e-09
"('spill_New Melones.2016-09-30 00:00:00', 'flow_New Melones.2016-09-30 00:00:00')",-9.99984004507e-09
"('flow_New Melones.2016-09-30 00:00:00', 'DELTA.2016-09-30 00:00:00')",51.4375538237
"('INFLOW.2016-09-30 00:00:00', 'stor_Pine Flat.2016-09-30 00:00:00')",46.6687354925
"('stor_Pine Flat.2016-09-30 00:00:00', 'flow_Pine Flat.2016-09-30 00:00:00')",45.7833337353
"('stor_Pine Flat.2016-09-30 00:00:00', 'spill_Pine Flat.2016-09-30 00:00:00')",-9.99984005454e-09
"('spill_Pine Flat.2016-09-30 00:00:00', 'flow_Pine Flat.2016-09-30 00:00:00')",-9.99984004493e-09
"('flow_Pine Flat.2016-09-30 00:00:00', 'DELTA.2016-09-30 00:00:00')",45.7833337253
"('SUPERSOURCE', 'INFLOW.2016-10-31 00:00:00')",655.108303492
"('DELTA.2016-10-31 00:00:00', 'SUPERSINK')",493.458884487
"('INFLOW.2016-10-31 00:00:00', 'stor_Shasta.2016-10-31 00:00:00')",403.284348116
"('stor_Shasta.2016-10-31 00:00:00', 'flow_Shasta.2016-10-31 00:00:00')",6.0630020195e-11
"('stor_Shasta.2016-10-31 00:00:00', 'spill_Shasta.2016-10-31 00:00:00')",-9.99982587236e-09
"('spill_Shasta.2016-10-31 00:00:00', 'flow_Shasta.2016-10-31 00:00:00')",-9.99981134067e-09
"('flow_Shasta.2016-10-31 00:00:00', 'stor_Keswick.2016-10-31 00:00:00')",-9.93913881911e-09
"('INFLOW.2016-10-31 00:00:00', 'stor_Keswick.2016-10-31 00:00:00')",9.99729555458e-09
"('stor_Keswick.2016-10-31 00:00:00', 'flow_Keswick.2016-10-31 00:00:00')",1.00579602275e-08
"('stor_Keswick.2016-10-31 00:00:00', 'spill_Keswick.2016-10-31 00:00:00')",-9.99981068945e-09
"('spill_Keswick.2016-10-31 00:00:00', 'flow_Keswick.2016-10-31 00:00:00')",-9.99984657597e-09
"('flow_Keswick.2016-10-31 00:00:00', 'DELTA.2016-10-31 00:00:00')",5.80711343645e-11
"('INFLOW.2016-10-31 00:00:00', 'stor_Folsom.2016-10-31 00:00:00')",147.778296475
"('stor_Folsom.2016-10-31 00:00:00', 'flow_Folsom.2016-10-31 00:00:00')",347.9001683
"('stor_Folsom.2016-10-31 00:00:00', 'spill_Folsom.2016-10-31 00:00:00')",-9.99983990185e-09
"('spill_Folsom.2016-10-31 00:00:00', 'flow_Folsom.2016-10-31 00:00:00')",-9.99983981337e-09
