date,Shasta,Keswick,Folsom,Nimbus,New Melones,Pine Flat
2014-11-30 00:00:00,235.806910494,67.1088366551,155.903697002,13.5,140.125513542,7.43725783529
2014-12-31 00:00:00,2.90020612336e-12,8.41027253814e-10,2.67580971031e-12,3.78324599046e-10,1.50497863761e-11,9.21263295172
2015-01-31 00:00:00,2.91464665763e-12,8.41028498335e-10,2.95267535823e-12,3.78364461596e-10,4.76331399765e-11,6.76691031191
2015-02-28 00:00:00,1.55909246e-12,8.40618678855e-10,1.36209449244e-12,3.78109165357e-10,1.39126089701e-11,19.6158129992
2015-03-31 00:00:00,1.79243000107e-12,8.40676573083e-10,1.7660489298e-12,3.78163837566e-10,29.4091592919,15.7959532576
2015-04-30 00:00:00,2.50615561739e-12,8.40830045675e-10,3.52575300281e-12,3.78381604806e-10,22.2802876739,17.4513598309
2015-05-31 00:00:00,2.33209777642e-12,8.40751590919e-10,4.06184908364e-12,3.78417421933e-10,23.6016183336,31.5814317362
2015-06-30 00:00:00,1.99970543258e-11,8.439860079e-10,34.5369740383,4.08455834744,21.2608331015,28.5109454988
2015-07-31 00:00:00,7.77039495868e-12,8.41726893846e-10,3.08617768379e-11,3.81554909926e-10,19.8582560641,15.6597527404
2015-08-31 00:00:00,714.0,117.0,19.8434072444,2.31177034268,18.6889374339,7.01470153874
2015-09-30 00:00:00,5.74347357599e-11,8.52112281814e-10,16.3597038438,1.90591654431,23.5560493435,6.77176139721
2015-10-31 00:00:00,627.533350172,117.0,199.521546844,13.5,87.9833740937,6.7778961302
2015-11-30 00:00:00,4.33917430959e-12,8.415527908e-10,5.27056339485e-12,3.78708516964e-10,6.30137173147e-11,9.5875892869
2015-12-31 00:00:00,7.70288614271e-12,8.42316173473e-10,4.71666635953e-11,3.84329154397e-10,64.0664929301,13.3405638849
2016-01-31 00:00:00,8.9693742701e-12,8.37731785182e-10,178.66827716,13.5,286.322204136,80.8819139306
2016-03-31 00:00:00,2.11153729192e-12,8.45111405574e-10,6.37565221174e-12,3.78701495873e-10,1.55101158958e-11,3.96345246246e-09
2016-04-30 00:00:00,2.53019741574e-12,8.40643344197e-10,53.2153769563,6.19962734698,7.97394194308e-11,86.8165059776
2016-05-31 00:00:00,4.28441477522e-12,8.40967224976e-10,111.933439625,13.0403212946,103.930765443,119.908116702
2016-06-30 00:00:00,163.652754881,27.101431884,62.5352966027,7.28540427863,78.7226373711,124.727139586
2016-07-31 00:00:00,131.418784389,21.7633808609,39.9900917635,4.65887269226,39.6860810573,41.4229920762
2016-08-31 00:00:00,127.955544852,21.1898570576,35.7572544185,4.16574428354,36.1403483946,20.3507363748
2016-09-30 00:00:00,554.652604666,97.7976979167,28.9272401885,3.3700430141,31.6670643925,18.273790711
2016-10-31 00:00:00,2.96918116004e-11,8.45484589254e-10,106.760795049,13.1531646497,61.6914502412,17.7989946857
2016-11-30 00:00:00,4.31149010291e-12,8.41027349871e-10,4.05983691978e-12,3.78409757197e-10,5.60377624319e-11,14.0012840511
2016-12-31 00:00:00,714.0,117.0,207.0,13.5,300.0,150.350309685
2017-01-31 00:00:00,714.0,117.0,207.0,13.5,300.0,165.0
2017-02-28 00:00:00,664.18109391,117.0,207.0,13.5,300.0,165.0
2017-03-31 00:00:00,4.68353134377e-12,8.4111068284e-10,6.79354880195e-12,3.78698266437e-10,3.08320606305e-11,146.372470367
2017-04-30 00:00:00,1.03511212498e-11,8.41996261719e-10,207.0,13.5,271.994317153,140.857133246
2017-05-31 00:00:00,385.737815454,63.8794448526,207.0,13.5,300.0,165.0
2017-06-30 00:00:00,232.063209086,38.4304270242,188.649495628,13.5,282.417807126,165.0
2017-07-31 00:00:00,166.481086366,27.5698128355,72.110931884,8.4009722544,300.0,165.0
2017-08-31 00:00:00,151.832788467,25.1440067562,55.2614289712,6.43799378822,300.0,71.3207577727
2017-09-30 00:00:00,714.0,117.0,207.0,13.5,289.151436553,165.0
2017-10-31 00:00:00,9.09829816569e-13,1.00254284245,6.79206942756e-13,0.162874799295,77.8258023216,65.5153726122
