date,INFLOW-stor_Folsom,INFLOW-stor_Keswick,INFLOW-stor_New Melones,INFLOW-stor_Nimbus,INFLOW-stor_Pine Flat,INFLOW-stor_Shasta,flow_Folsom-stor_Nimbus,flow_Keswick-DELTA,flow_New Melones-DELTA,flow_Nimbus-DELTA,flow_Pine Flat-DELTA,flow_Shasta-stor_Keswick,spill_Folsom-flow_Folsom,spill_Keswick-flow_Keswick,spill_New Melones-flow_New Melones,spill_Nimbus-flow_Nimbus,spill_Pine Flat-flow_Pine Flat,spill_Shasta-flow_Shasta,stor_Folsom-flow_Folsom,stor_Folsom-spill_Folsom,stor_Keswick-flow_Keswick,stor_Keswick-spill_Keswick,stor_New Melones-flow_New Melones,stor_New Melones-spill_New Melones,stor_Nimbus-flow_Nimbus,stor_Nimbus-spill_Nimbus,stor_Pine Flat-flow_Pine Flat,stor_Pine Flat-spill_Pine Flat,stor_Shasta-flow_Shasta,stor_Shasta-spill_Shasta
2014-06-30 00:00:00,10321818.1424,3873404.31393,4931699.133,3873404.38137,3871591.84884,9930268.59799,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.55459566793e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.7761907079e-08,-9.09081818182e-11,2.12279375608e-09,-9.09081818182e-11
2014-07-31 00:00:00,9994492.5478,4624352.85329,4622546.28645,4624353.49958,4622539.18149,9753959.53409,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.68256794351e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,2.12621513054e-08,-9.09081818182e-11,2.12279375608e-09,-9.09081818182e-11
2014-08-31 00:00:00,9696456.91878,4795141.85652,4794698.28586,4796495.96564,4794696.70855,9589376.71862,-9.09081818182e-11,-9.09081818181e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818181e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,2.37536520904e-09,-9.09081818182e-11,1.66773612051e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.67009766115e-08,-9.09081818182e-11,2.60015674354e-09,-9.09081818182e-11
2014-09-30 00:00:00,9414282.74543,4696268.91842,4695826.60531,4697450.41884,4695829.99034,9391630.95299,-9.0908181818e-11,-9.09081818181e-11,-9.09081818182e-11,-9.0908181818e-11,-9.09081818182e-11,-9.09081818181e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,2.78522864814e-09,-9.09081818182e-11,1.65475863339e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.61281037228e-08,-9.09081818182e-11,3.09564550453e-09,-9.09081818182e-11
2014-10-31 00:00:00,9127321.51619,4365438.13422,4363633.12643,4365438.31762,4363646.90796,9099611.59489,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.67098495423e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.58301510874e-08,-9.09081818182e-11,2.12279375608e-09,-9.09081818182e-11
2014-11-30 00:00:00,8830910.60907,4415905.4658,4415462.70723,4415905.4658,4415474.16054,8830903.62411,-9.0908181818e-11,-9.09081818181e-11,-9.09081818182e-11,-9.0908181818e-11,-9.09081818182e-11,-9.09081818181e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.91946970068e-09,-9.09081818182e-11,2.42301086002e-09,-9.09081818182e-11,2.61662093879e-08,-9.09081818182e-11,3.90670648786e-09,-9.09081818182e-11,1.58576985417e-08,-9.09081818182e-11,2.65698372052e-09,-9.09081818182e-11
2014-12-31 00:00:00,8305493.15114,3688688.23354,4047435.44963,3688688.03851,3686889.52707,8501842.40507,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.55459566793e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.59831308448e-08,-9.09081818182e-11,2.12279375608e-09,-9.09081818182e-11
2015-01-31 00:00:00,7968448.86016,3551606.71561,3666064.58729,3551606.40278,3549814.52321,8282367.32549,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.55459566793e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.58108453397e-08,-9.09081818182e-11,2.12279375608e-09,-9.09081818182e-11
2015-02-28 00:00:00,7667026.44851,2875322.57609,3271984.06188,2875322.4759,2873513.42206,8091645.85994,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.55459566793e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.6759696394e-08,-9.09081818182e-11,2.12279375608e-09,-9.09081818182e-11
2015-03-31 00:00:00,7369982.50589,2921090.67198,2919281.64025,2921090.48589,2919283.74624,7950957.13222,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.69458132857e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.64659900137e-08,-9.09081818182e-11,2.12279375608e-09,-9.09081818182e-11
